name,industry,market_value,ROE_avg,asset_liability_avg,shareholder_capacity,management_capacity
尤夫股份,化纤行业,71.15,-160.93400000000003,92.374,4.6,6.000000000000001
华鼎股份,化纤行业,40.74,-5.824,37.806,1.6,10.6
皖维高新,化纤行业,118.76,11.412,45.636,5.2,9.6
新乡化纤,化纤行业,50.6,5.0920000000000005,51.74,4.6,9.6
恒天海龙,化纤行业,25.23,8.388,21.288,4.6,5.2
同益中,化纤行业,38.1,13.547999999999998,17.146,5.8,7.8
中简科技,化纤行业,183.08,18.79,17.812,4.6,7.4
华峰化学,化纤行业,367.23,28.29,42.052,9.4,10.0
海 利 得,化纤行业,65.63,12.198000000000002,48.918,7.6,8.4
美达股份,化纤行业,27.41,1.2579999999999998,50.148,4.0,7.8
神马股份,化纤行业,76.12,17.604,66.98400000000001,5.8,9.4
优彩资源,化纤行业,25.65,9.962,30.956,7.0,5.4
吉林碳谷,化纤行业,119.06,18.188,75.712,4.6,5.2
华西股份,化纤行业,87.54,4.61,40.576,0.8,6.800000000000001
南京化纤,化纤行业,18.94,-7.160000000000001,33.112,7.0,8.0
吉林化纤,化纤行业,90.98,-1.4380000000000002,62.556,5.8,8.4
苏州龙杰,化纤行业,18.76,7.244,15.79,4.0,6.000000000000001
汇隆新材,化纤行业,20.59,19.044,24.49,5.2,5.8
泰和新材,化纤行业,177.68,12.684,41.220000000000006,6.4,9.8
新瀚新材,化学原料,31.34,18.0,13.794,1.2000000000000002,6.6
航锦科技,化学原料,223.85,13.816,33.746,6.4,8.4
中触媒,化学原料,38.89,9.556,30.878000000000004,4.6,7.2
中毅达,化学原料,116.77,27.047500000000003,660.6980000000001,6.4,6.4
君正集团,化学原料,380.55,18.182,35.154,6.4,8.0
红星发展,化学原料,41.93,9.634,29.44,4.6,6.2
亿利洁能,化学原料,122.13,4.67,46.598,5.2,8.0
兴化股份,化学原料,48.54,7.590000000000001,18.166000000000004,5.2,5.8
云南能投,化学原料,107.08,6.148000000000001,43.306,7.0,10.0
本立科技,化学原料,22.93,14.297999999999998,20.624,4.0,6.800000000000001
金能科技,化学原料,74.22,14.128,34.708000000000006,0.8,8.8
丰元股份,化学原料,54.86,3.3480000000000003,38.104,7.0,4.800000000000001
华鲁恒升,化学原料,711.31,24.654,24.384,7.6,10.4
维远股份,化学原料,110.33,33.660000000000004,44.594,9.2,6.800000000000001
侨源股份,化学原料,119.07,29.176,28.826,4.0,4.800000000000001
北元集团,化学原料,215.69,18.744,25.890000000000004,4.6,13.0
鲁北化工,化学原料,32.51,8.352,40.066,4.6,0.8
金三江,化学原料,31.04,26.815999999999995,19.966,4.6,5.0
迪尔化工,化学原料,7.4,19.028,37.962,4.0,6.2
氯碱化工,化学原料,107.08,22.018,21.228,7.0,11.6
湘潭电化,化学原料,76.42,8.883999999999999,57.476,5.2,9.6
天原股份,化学原料,83.83,5.774000000000001,62.724,7.0,10.6
华谊集团,化学原料,141.74,7.374,55.174,7.0,8.0
奥克股份,化学原料,54.48,9.008,39.746,5.8,11.4
美邦科技,化学原料,6.71,13.12,39.312,4.0,6.800000000000001
诚志股份,化学原料,100.86,3.2680000000000007,28.568,5.8,10.6
万丰股份,化学原料,23.02,20.785000000000004,39.665,5.8,6.0
中盐化工,化学原料,139.01,17.212,51.856,8.2,7.6
汉维科技,化学原料,5.31,18.248,37.396,5.2,6.000000000000001
和邦生物,化学原料,226.96,10.916,19.254,5.2,6.2
丹化科技,化学原料,29.68,-16.416000000000004,26.306,4.0,6.4
瑞泰新材,化学原料,149.82,17.78,39.404,5.8,8.4
星辉环材,化学原料,47.17,30.996,33.664,4.0,6.000000000000001
三维化学,化学原料,39.97,12.657999999999998,20.314,4.0,10.6
安 纳 达,化学原料,25.39,13.712,24.2,5.2,6.6000000000000005
江苏索普,化学原料,82.8,13.416,17.096,5.8,8.4
龙佰集团,化学原料,440.1,19.304,50.932,7.0,6.4
镇洋发展,化学原料,52.74,31.772,32.614,5.2,6.6
中核钛白,化学原料,234.58,13.16,38.156,8.2,6.0
苏盐井神,化学原料,77.75,8.328,43.458000000000006,6.4,7.8
惠云钛业,化学原料,38.72,11.07,30.78,1.2000000000000002,6.4
华润材料,化学原料,160.82,15.95,44.15599999999999,6.4,7.6
鲁西化工,化学原料,200.91,20.552,54.25599999999999,7.6,9.6
金浦钛业,化学原料,31.58,-1.7199999999999995,36.276,5.2,4.4
江盐集团,化学原料,78.8,10.204,58.46199999999999,4.0,9.8
三友化工,化学原料,125.93,9.79,49.59,7.6,14.8
宿迁联盛,化学原料,59.95,18.64,35.97,4.6,8.0
恒光股份,化学原料,28.96,24.214,22.078,5.2,6.2
金牛化工,化学原料,34.97,3.902,10.094,5.8,5.8
新疆天业,化学原料,85.37,11.99,42.004,6.4,3.6
中泰化学,化学原料,186.48,6.202,62.73199999999999,0.4,8.4
山东海化,化学原料,63.91,12.664,32.124,4.6,8.4
振华股份,化学原料,59.96,13.428,23.998,5.8,8.2
齐鲁华信,化学原料,6.36,12.19,32.268,0.4,8.0
卫星化学,化学原料,538.67,18.882,54.048,8.2,7.0
宝丰能源,化学原料,1032.54,22.71,36.58,7.0,9.6
雪天盐业,化学原料,126.8,7.65,31.988,5.2,8.4
华塑股份,化学原料,135.03,17.273999999999997,49.132,1.6,9.6
大洋生物,化学原料,20.12,13.334,26.846,4.0,7.2
滨化股份,化学原料,99.81,11.175999999999998,41.362,5.2,11.6
三祥新材,化学原料,46.13,13.59,34.251999999999995,4.0,6.800000000000001
华尔泰,化学原料,40.12,23.358,28.602,4.6,5.8
隆华新材,化学原料,47.6,15.424,17.862000000000002,1.2000000000000002,4.4
鸿达兴业,化学原料,76.8,9.012,51.99400000000001,6.4,7.4
双环科技,化学原料,39.96,324.214,83.994,5.2,6.6
柳化股份,化学原料,27.0,6.460000000000003,20.184,4.6,7.0
硅烷科技,化学原料,36.46,13.726,64.83,5.8,8.4
N长华,化学制品,48.81,18.612,51.944,4.0,6.2
天晟新材,化学制品,27.64,-29.214,61.67,5.2,5.4
常青科技,化学制品,60.25,25.72,26.694,4.0,6.4
三孚股份,化学制品,86.78,18.512,19.528,5.2,5.8
瑞丰新材,化学制品,149.16,16.451999999999998,13.236,8.8,6.2
德方纳米,化学制品,318.03,20.662,50.792,5.2,6.800000000000001
凯美特气,化学制品,86.99,10.996,37.846,7.6,6.6000000000000005
善水科技,化学制品,43.4,31.016,23.194,4.6,7.4
元力股份,化学制品,66.58,9.516,32.11,5.8,4.4
清水源,化学制品,40.8,0.6359999999999999,57.012,4.0,9.0
龙蟠科技,化学制品,91.71,13.806,42.21,6.4,5.0
雅化集团,化学制品,215.53,17.854000000000003,29.34,7.6,7.8
永和股份,化学制品,113.4,13.402,48.836,1.2000000000000002,7.2
巨化股份,化学制品,402.8,10.208,20.502,8.8,9.8
华恒生物,化学制品,136.2,27.234,31.534,5.8,6.000000000000001
沧州大化,化学制品,65.5,8.692,31.532,5.2,5.4
亚香股份,化学制品,28.68,13.534,25.34,1.2000000000000002,4.800000000000001
信德新材,化学制品,61.17,28.112,18.696,5.2,4.6
三美股份,化学制品,163.61,18.77,13.55,5.8,7.8
新开源,化学制品,72.33,5.82,25.636000000000003,5.2,8.8
康鹏科技,化学制品,57.29,14.907999999999998,32.49,5.6000000000000005,5.4
光华股份,化学制品,33.48,25.088,50.67,4.800000000000001,6.4
登康口腔,化学制品,59.9,21.24,47.9025,7.6,9.4
乐通股份,化学制品,33.3,-33.764,76.58399999999999,4.6,5.2
聚胶股份,化学制品,29.82,26.368,34.078,4.6,5.8
胜华新材,化学制品,120.78,23.168,32.258,4.6,7.8
雅克科技,化学制品,337.34,7.209999999999999,15.797999999999998,0.8,7.200000000000001
鼎际得,化学制品,57.64,18.386,32.7,4.6,7.8
天奈科技,化学制品,101.88,13.098000000000004,20.8,7.0,5.8
华盛锂电,化学制品,57.42,23.932,33.538,4.6,7.2
海科新源,化学制品,54.47,42.854,55.334,4.6,8.8
润禾材料,化学制品,30.16,11.778,33.459999999999994,1.2000000000000002,5.8
宏达新材,化学制品,18.38,-32.33,52.622,4.6,5.2
浙江龙盛,化学制品,316.87,16.372,49.814,5.2,6.6000000000000005
中欣氟材,化学制品,51.82,6.867999999999999,35.68,5.2,8.8
国瓷材料,化学制品,302.85,14.674,17.416000000000004,1.4,7.0
海新能科,化学制品,86.0,-3.616,48.42,5.2,9.0
东岳硅材,化学制品,123.0,23.508,18.262,5.2,7.4
华软科技,化学制品,93.91,-11.208,50.07,0.4,6.4
德美化工,化学制品,33.89,5.378,40.996,1.2000000000000002,10.2
安迪苏,化学制品,224.48,8.672,23.744,7.0,8.4
泰和科技,化学制品,36.57,18.386000000000003,16.756,0.8,6.800000000000001
和远气体,化学制品,40.59,10.594,49.79600000000001,2.2,7.0
晨光新材,化学制品,52.47,33.688,15.694,4.6,3.2
夜光明,化学制品,4.08,15.913999999999998,45.24,4.6,5.4
中广核技,化学制品,77.81,3.674,47.28,4.0,8.8
兄弟科技,化学制品,46.87,2.912,42.80800000000001,4.6,6.800000000000001
争光股份,化学制品,35.72,22.808,22.434,4.6,7.4
亚太实业,化学制品,16.1,7.612,59.206,6.4,6.0
永太科技,化学制品,139.07,10.422,57.448,7.0,7.4
百合花,化学制品,45.91,14.329999999999998,33.072,4.0,6.2
汇得科技,化学制品,27.91,9.856,36.53,5.8,6.6000000000000005
康普化学,化学制品,33.6,23.944,31.582000000000004,4.0,5.8
百川股份,化学制品,46.56,7.495999999999999,60.976,0.4,8.2
天安新材,化学制品,19.37,-4.802,53.284000000000006,4.6,7.2
硅宝科技,化学制品,64.53,14.368,28.022,5.2,8.0
丽臣实业,化学制品,29.86,19.874,39.548,4.0,7.0
吉华集团,化学制品,31.92,6.0200000000000005,16.412,5.2,5.8
建业股份,化学制品,42.83,20.508,28.312,4.0,7.0
建业股份,化学制品,42.83,20.508,28.312,4.0,7.0
永冠新材,化学制品,27.87,12.53,45.312,0.8,7.4
江瀚新材,化学制品,117.19,41.992,24.62,4.0,3.6000000000000005
渤海化学,化学制品,44.35,8.244,48.964,4.0,8.4
佳先股份,化学制品,6.67,12.552,37.314,4.6,6.6
齐翔腾达,化学制品,187.34,11.688,45.972,6.4,7.4
同德化工,化学制品,30.17,9.72,27.036,4.0,7.2
天赐材料,化学制品,702.94,27.086,44.402,7.0,7.4
呈和科技,化学制品,55.17,35.356,36.336,5.8,6.2
凯立新材,化学制品,83.06,26.308000000000003,33.004000000000005,6.4,8.2
易普力,化学制品,146.99,2.51,48.242,4.0,10.4
凌玮科技,化学制品,35.1,20.074,14.738,4.6,5.0
聚合顺,化学制品,30.96,18.772,48.788,4.6,4.6
国泰集团,化学制品,56.1,7.729999999999999,30.496,1.4,8.8
醋化股份,化学制品,37.01,15.006,29.948,4.6,8.8
凯大催化,化学制品,10.89,16.436,25.878000000000004,4.0,7.0
万凯新材,化学制品,82.47,26.746,71.2,1.2000000000000002,6.000000000000001
建新股份,化学制品,28.3,15.418,8.59,5.8,6.6
赛特新材,化学制品,39.85,15.268,28.554,6.4,6.6
宝莫股份,化学制品,29.13,-2.348,19.67,4.6,6.4
联盛化学,化学制品,35.95,22.104,43.598,4.6,5.8
红 宝 丽,化学制品,31.76,2.608,60.644000000000005,5.8,7.8
川恒股份,化学制品,105.88,10.094,34.914,6.4,5.0
亚邦股份,化学制品,21.72,-13.652000000000005,37.706,4.0,4.0
苏博特,化学制品,59.77,13.456,42.786,5.2,7.4
闰土股份,化学制品,81.46,11.662,18.414,5.2,7.6
昊华科技,化学制品,320.57,11.932,38.124,8.8,12.8
久日新材,化学制品,33.27,11.952,24.994,5.2,7.0
高盟新材,化学制品,36.33,9.438,14.236,5.2,8.600000000000001
三房巷,化学制品,108.71,18.992,45.188,4.0,5.0
联泓新科,化学制品,320.14,15.364,52.34599999999999,6.4,8.4
联创股份,化学制品,90.59,-16.102,50.386,4.0,5.0
元利科技,化学制品,49.43,15.832,17.462,7.0,6.6
万华化学,化学制品,3034.57,32.75,58.48,7.0,8.8
保利联合,化学制品,46.26,-3.4260000000000006,70.66,7.0,7.2
雪峰科技,化学制品,92.92,13.2,50.44799999999999,5.2,8.2
晶华新材,化学制品,28.08,5.0840000000000005,42.958000000000006,6.2,6.800000000000001
多氟多,化学制品,204.17,11.072,56.528,6.4,10.2
圣泉集团,化学制品,181.71,11.856,38.028000000000006,5.2,5.2
宇新股份,化学制品,60.66,16.682000000000002,20.0,4.6,6.000000000000001
光威复材,化学制品,251.9,18.144,20.928000000000004,7.6,7.0
回天新材,化学制品,63.49,10.3,41.99,0.8,8.4
先锋新材,化学制品,16.31,-4.522,22.336,5.2,3.4000000000000004
宏柏新材,化学制品,51.68,18.408,25.270000000000003,4.6,7.0
嘉澳环保,化学制品,26.86,5.652,55.44000000000001,7.0,6.6000000000000005
松井股份,化学制品,57.88,16.122,17.712,6.4,6.2
渝三峡Ａ,化学制品,27.14,4.952,23.654000000000003,4.6,11.8
新化股份,化学制品,66.55,16.312,40.31999999999999,7.0,6.2
七彩化学,化学制品,40.85,11.95,31.544,4.6,6.2
高争民爆,化学制品,31.44,5.824,35.674,4.0,7.4
富淼科技,化学制品,20.85,9.208,29.834000000000003,0.8,6.2
风光股份,化学制品,41.56,16.244,18.456,5.2,5.4
康达新材,化学制品,41.84,4.848,28.122,5.8,9.4
新亚强,化学制品,56.89,28.476,11.326,6.4,8.4
北化股份,化学制品,50.95,4.472,32.362,5.8,9.6
江南化工,化学制品,140.39,7.0600000000000005,42.18599999999999,4.6,9.2
东来技术,化学制品,17.48,20.04,21.628,5.2,5.4
雅运股份,化学制品,26.1,8.565999999999999,17.137999999999998,1.2000000000000002,6.6
赞宇科技,化学制品,51.74,10.946,52.774,5.2,9.0
杭华股份,化学制品,27.71,9.12,23.782,5.2,7.4
正丹股份,化学制品,26.59,4.358,24.596000000000004,5.8,6.2
山东赫达,化学制品,65.71,19.758,38.424,6.4,5.8
洪汇新材,化学制品,20.95,14.057999999999998,11.626,4.800000000000001,6.6000000000000005
安诺其,化学制品,32.66,6.322000000000001,17.851999999999997,6.4,4.8
集泰股份,化学制品,29.78,9.798,50.402,4.0,6.2
嘉化能源,化学制品,134.45,18.116,21.53,5.2,7.0
金奥博,化学制品,35.14,7.196000000000001,30.638,5.2,5.8
红墙股份,化学制品,23.04,8.888000000000002,31.52,7.0,6.6
怡达股份,化学制品,26.95,5.518000000000001,49.96999999999999,4.6,9.4
美瑞新材,化学制品,62.76,22.648,38.686,5.2,5.0
达威股份,化学制品,15.42,5.2,19.162,4.6,3.6
卓越新能,化学制品,60.14,18.19,7.308,5.8,5.0
凯龙股份,化学制品,33.53,-0.8220000000000004,59.664,5.8,12.4
飞鹿股份,化学制品,15.67,-0.4359999999999996,59.386,5.8,4.800000000000001
中化国际,化学制品,205.44,8.5,56.422,6.4,9.0
远翔新材,化学制品,20.58,28.25,38.67400000000001,5.2,5.8
一诺威,化学制品,24.02,20.482,53.54,5.2,6.4
科隆股份,化学制品,16.69,-6.57,52.064,5.8,5.8
宁科生物,化学制品,29.52,-8.172,63.134,5.2,9.2
福莱蒽特,化学制品,30.96,28.144,29.748,2.0,6.000000000000001
中自科技,化学制品,35.71,6.427999999999997,52.952,4.0,7.4
金力泰,化学制品,43.73,-2.002,25.918,4.6,5.4
世名科技,化学制品,36.73,10.476,14.488,1.4,6.800000000000001
星华新材,化学制品,26.52,31.246,41.652,4.0,7.4
德联集团,化学制品,37.87,5.73,25.98,5.8,6.800000000000001
双乐股份,化学制品,18.97,9.604,34.251999999999995,4.0,6.2
美思德,化学制品,21.96,8.422,11.84,5.2,8.600000000000001
锦鸡股份,化学制品,27.78,5.628,27.532,2.4000000000000004,8.0
大庆华科,化学制品,20.73,2.882,18.672000000000004,4.6,8.8
壶化股份,化学制品,32.7,11.69,22.386,4.6,8.2
凯华材料,化学制品,3.94,16.482,15.37,4.6,5.0
东方材料,化学制品,56.1,6.436,17.212,4.0,6.4
宝利国际,化学制品,28.11,-3.002,55.540000000000006,5.2,5.6000000000000005
凯赛生物,化学制品,367.99,9.642,17.5,4.0,7.0
同大股份,化学制品,14.87,3.2980000000000005,13.808000000000002,4.6,5.8
保立佳,化学制品,19.37,12.434,70.912,5.2,6.2
赛托生物,化学制药,40.63,0.91,37.996,5.8,6.4
景峰医药,化学制药,28.59,-45.856,68.812,5.8,3.6
神奇制药,化学制药,39.73,-1.0640000000000005,24.146,0.8,6.000000000000001
新天地,化学制药,41.41,27.146000000000004,35.965999999999994,6.4,5.2
通化金马,化学制药,56.06,-12.484,43.36,0.4,7.6
九洲药业,化学制药,256.45,12.178,32.029999999999994,7.0,7.4
恩华药业,化学制药,247.06,18.602,16.436,6.4,6.2
海欣股份,化学制药,81.11,3.3560000000000003,20.266,5.8,7.4
海南海药,化学制药,64.87,-13.570000000000002,62.292,6.4,8.600000000000001
新华制药,化学制药,144.04,10.396,50.828,6.4,7.6
誉衡药业,化学制药,51.0,-15.691999999999998,60.41799999999999,5.8,8.600000000000001
皓元医药,化学制药,89.44,18.014000000000003,32.906,5.2,7.4
拓新药业,化学制药,79.0,19.9,39.808,0.8,7.6
人福医药,化学制药,366.21,4.49,57.13,1.4,9.2
科源制药,化学制药,31.16,16.558,30.166,4.0,6.000000000000001
美诺华,化学制药,37.6,11.416,45.116,7.0,6.6000000000000005
丽珠集团,化学制药,345.78,13.132,34.81,6.4,11.8
花园生物,化学制药,68.05,16.954,22.750000000000004,5.8,7.2
海森药业,化学制药,32.27,27.856,22.9,5.8,7.4
健友股份,化学制药,221.0,22.042,38.766000000000005,7.6,4.6
博腾股份,化学制药,167.5,15.330000000000002,30.714,1.6,11.2
威尔药业,化学制药,39.94,10.62,22.968,2.4000000000000004,6.2
哈三联,化学制药,42.04,8.208,29.702000000000005,4.6,5.0
振东制药,化学制药,61.44,8.394000000000002,22.67,6.4,6.800000000000001
海翔药业,化学制药,129.17,6.848000000000001,21.61,4.6,4.800000000000001
金石亚药,化学制药,50.3,-1.092,18.826,5.2,7.6
翰宇药业,化学制药,90.62,-19.394,54.596,1.2000000000000002,6.2
仙琚制药,化学制药,124.54,13.964,35.078,8.2,9.2
莱美药业,化学制药,38.44,-7.254,42.330000000000005,4.0,8.2
亨迪药业,化学制药,69.38,19.458,19.664,5.2,8.8
药石科技,化学制药,103.23,20.544,28.302,5.8,6.2
天宇股份,化学制药,81.91,15.308000000000002,36.46,7.0,5.8
海正药业,化学制药,135.64,2.836,61.720000000000006,1.4,8.2
悦康药业,化学制药,81.67,23.408,48.422,5.8,8.8
森萱医药,化学制药,31.93,16.116,18.756,5.2,7.200000000000001
康芝药业,化学制药,28.08,-2.588,33.492000000000004,0.4,5.8
哈药股份,化学制药,84.45,0.722,58.95,7.0,10.4
诚意药业,化学制药,38.82,17.726000000000003,25.32,5.2,6.6
江苏吴中,化学制药,55.13,-7.034000000000001,48.196000000000005,6.4,6.800000000000001
富祥药业,化学制药,74.09,11.394,39.644,0.4,7.4
莎普爱思,化学制药,33.0,-2.8920000000000003,13.080000000000002,1.6,6.4
奥翔药业,化学制药,86.88,11.796,27.956,4.6,8.0
北陆药业,化学制药,33.5,11.622,22.102,0.8,7.8
广生堂,化学制药,42.67,-1.884,35.120000000000005,2.2,6.2
西点药业,化学制药,23.73,9.874,13.452000000000002,2.4000000000000004,7.2
健康元,化学制药,240.69,10.392,34.32,8.2,8.2
复星医药,化学制药,844.94,10.81,48.71999999999999,8.8,19.0
普洛药业,化学制药,211.07,17.381999999999998,44.724,8.2,10.0
共同药业,化学制药,26.34,12.544,38.366,4.6,5.6000000000000005
一品红,化学制药,112.04,14.838,35.138,4.6,5.6000000000000005
华海药业,化学制药,280.19,10.812,53.464,8.2,7.6
北大医药,化学制药,41.66,3.66,46.44,0.8,7.6
山河药辅,化学制药,35.31,16.526000000000003,26.978,8.2,8.2
信立泰,化学制药,347.27,10.252,15.45,7.6,7.4
司太立,化学制药,52.64,11.748,63.88199999999999,1.4,6.000000000000001
罗欣药业,化学制药,61.88,3.8680000000000008,49.27,0.8,8.2
华仁药业,化学制药,49.06,4.223999999999999,36.73,4.6,10.4
仟源医药,化学制药,18.82,-13.815999999999995,48.54,4.6,5.6000000000000005
德展健康,化学制药,68.46,5.593999999999999,7.066000000000001,1.2000000000000002,8.8
千红制药,化学制药,67.57,7.316,17.048,4.6,7.0
东北制药,化学制药,76.74,4.3420000000000005,67.508,7.0,10.4
键凯科技,化学制药,64.59,21.812,11.07,4.6,6.000000000000001
赛隆药业,化学制药,20.33,-1.62,27.068,1.2000000000000002,5.6000000000000005
奥赛康,化学制药,77.04,21.958,23.012,1.6,7.0
富士莱,化学制药,36.79,20.878,20.518,4.0,5.2
多瑞医药,化学制药,20.44,59.38,35.182,6.4,6.6
长江健康,化学制药,60.69,-0.5780000000000001,32.788,2.0,6.6
纳微科技,化学制药,151.43,16.678000000000004,19.608,1.6,8.8
华北制药,化学制药,100.2,-0.78,70.366,8.2,12.8
普利制药,化学制药,88.45,21.982,37.092,7.6,6.000000000000001
尔康制药,化学制药,68.89,-0.8140000000000001,9.791999999999998,5.2,6.2
新 和 成,化学制药,510.62,18.12,35.79600000000001,7.0,10.4
力生制药,化学制药,45.35,3.01,16.278,4.6,6.800000000000001
