industry,id,name,market_value
通用设备,300885,海昌新材,23.27
通用设备,301311,昆船智能,59.86
通用设备,688448,磁谷科技,20.56
通用设备,301255,通力科技,50.47
通用设备,969,安泰科技,98.43
通用设备,2426,胜利精密,83.63
通用设备,873576,天力复合,19.69
通用设备,890,法尔胜,22.4
铁路公路,548,湖南投资,27.01
铁路公路,600611,大众交通,79.2
铁路公路,1965,招商公路,569.66
铁路公路,601107,四川成渝,132.41
铁路公路,828,东莞控股,103.43
铁路公路,600834,申通地铁,41.05
铁路公路,600662,外服控股,141.13
铁路公路,603069,海汽集团,60.51
铁路公路,600020,中原高速,86.75
铁路公路,600269,赣粤高速,91.55
铁路公路,200429,粤高速Ｂ,121.48
铁路公路,600377,宁沪高速,470.02
铁路公路,600368,五洲交通,48.91
铁路公路,755,山西路桥,75.57
铁路公路,429,粤高速Ａ,158.06
铁路公路,600620,天宸股份,90.37
铁路公路,600350,山东高速,315.59
铁路公路,600012,皖通高速,167.52
铁路公路,600106,重庆路桥,65.52
铁路公路,603032,德新科技,67.93
铁路公路,600548,深高速,210.01
铁路公路,2627,三峡旅游,41.26
铁路公路,601518,吉林高速,48.97
铁路公路,900,现代投资,66.18
铁路公路,600035,楚天高速,67.46
铁路公路,600650,锦江在线,55.49
铁路公路,600561,江西长运,16.39
铁路公路,885,城发环境,83.02
铁路公路,601188,龙江交通,45.27
铁路公路,600033,福建高速,90.84
铁路公路,2357,富临运业,22.85
文化传媒,603721,中广天择,24.0
文化传媒,600136,*ST明诚,17.03
文化传媒,300662,科锐国际,71.44
文化传媒,300061,旗天科技,44.09
文化传媒,600996,贵广网络,123.78
文化传媒,300071,福石控股,38.11
文化传媒,2292,奥飞娱乐,141.81
文化传媒,600052,东望时代,42.97
文化传媒,2027,分众传媒,1088.94
文化传媒,300251,光线传媒,248.48
文化传媒,600358,国旅联合,27.72
文化传媒,601929,吉视传媒,67.35
文化传媒,601098,中南传媒,202.41
文化传媒,301102,兆讯传媒,73.69
文化传媒,300612,宣亚国际,33.48
文化传媒,603466,风语筑,76.61
文化传媒,300413,芒果超媒,608.36
文化传媒,601928,凤凰传媒,260.6
文化传媒,600556,天下秀,125.1
文化传媒,600977,中国电影,278.56
文化传媒,892,欢瑞世纪,40.22
文化传媒,603825,华扬联众,32.35
文化传媒,300860,锋尚文化,84.15
文化传媒,834021,流金科技,9.01
文化传媒,600959,江苏有线,175.03
文化传媒,600831,广电网络,42.42
文化传媒,600637,东方明珠,272.82
文化传媒,300063,天龙集团,32.87
文化传媒,2238,天威视讯,55.54
文化传媒,156,华数传媒,162.69
文化传媒,2739,万达电影,303.59
文化传媒,600640,国脉文化,90.47
文化传媒,1330,博纳影业,123.16
文化传媒,2343,慈文传媒,33.86
文化传媒,917,电广传媒,91.01
文化传媒,2400,省广集团,106.34
文化传媒,603103,横店影视,114.6
文化传媒,300182,捷成股份,146.88
文化传媒,601019,山东出版,182.4
文化传媒,600037,歌华有线,117.05
文化传媒,601801,皖新传媒,156.35
文化传媒,2115,三维通信,50.61
文化传媒,300426,唐德影视,49.41
文化传媒,600576,祥源文旅,82.82
文化传媒,600825,新华传媒,48.9
文化传媒,605577,龙版传媒,48.93
文化传媒,600229,城市传媒,55.11
文化传媒,603230,内蒙新华,43.84
文化传媒,607,华媒控股,51.5
文化传媒,2181,粤 传 媒,57.36
文化传媒,2235,安妮股份,36.98
文化传媒,300027,华谊兄弟,84.62
文化传媒,2905,金逸影视,38.84
文化传媒,2858,力盛体育,30.54
文化传媒,600158,中体产业,94.9
文化传媒,601921,浙版传媒,183.11
文化传媒,600373,中文传媒,166.81
文化传媒,300770,新媒股份,94.18
文化传媒,300133,华策影视,125.47
文化传媒,301025,读客文化,46.2
文化传媒,2995,天地在线,45.09
文化传媒,2803,吉宏股份,69.14
文化传媒,600986,浙文互联,78.16
文化传媒,601811,新华文轩,169.16
文化传媒,665,湖北广电,64.09
文化传媒,300781,因赛集团,24.0
文化传媒,600551,时代出版,51.92
文化传媒,301052,果麦文化,30.71
文化传媒,300058,蓝色光标,214.43
文化传媒,300792,壹网壹创,65.7
文化传媒,802,北京文化,50.83
文化传媒,603598,引力传媒,26.12
文化传媒,300242,佳云科技,22.02
文化传媒,601595,上海电影,109.63
文化传媒,601999,出版传媒,36.86
文化传媒,600757,长江传媒,101.1
文化传媒,300291,百纳千成,62.07
文化传媒,2699,*ST美盛,14.92
文化传媒,300805,电声股份,34.45
文化传媒,603096,新经典,31.36
文化传媒,793,华闻集团,46.94
文化传媒,601858,中国科传,227.66
文化传媒,603999,读者传媒,35.54
文化传媒,300654,世纪天鸿,40.75
文化传媒,300280,紫天科技,55.75
文化传媒,2712,思美传媒,33.58
文化传媒,605168,三人行,110.8
文化传媒,300947,德必集团,25.11
文化传媒,2502,ST鼎龙,21.9
文化传媒,300788,中信出版,54.5
文化传媒,300528,幸福蓝海,40.28
文化传媒,681,视觉中国,118.82
文化传媒,601900,南方传媒,160.99
文化传媒,603000,人民网,350.61
文化传媒,676,智度股份,81.57
文化传媒,719,中原传媒,103.96
文化传媒,2654,万润科技,89.26
文化传媒,300987,川网传媒,30.48
文化传媒,300295,三六五网,28.81
文化传媒,600088,中视传媒,54.01
文化传媒,603729,龙韵股份,14.84
文化传媒,603533,掌阅科技,100.2
文化传媒,601949,中国出版,186.99
文化传媒,300795,米奥会展,55.94
文化传媒,300364,中文在线,113.07
文化传媒,600936,广西广电,72.86
文化传媒,603888,新华网,151.92
文化传媒,301262,海看股份,123.06
物流行业,2120,韵达股份,316.64
物流行业,2352,顺丰控股,2419.21
物流行业,600233,圆通速递,546.28
物流行业,2210,飞马国际,55.89
物流行业,601333,广深铁路,240.84
物流行业,872351,华光源海,5.08
物流行业,927,中国铁物,176.67
物流行业,600125,铁龙物流,81.99
物流行业,600057,厦门象屿,186.45
物流行业,2468,申通快递,174.82
物流行业,600179,安通控股,126.52
物流行业,1213,中铁特货,203.56
物流行业,601598,中国外运,348.66
物流行业,900914,锦在线B,3.34
物流行业,600180,瑞茂通,67.7
物流行业,2800,ST天顺,16.48
物流行业,603535,嘉诚国际,40.19
物流行业,603871,嘉友国际,120.83
物流行业,603223,恒通股份,96.7
物流行业,601816,京沪高铁,2661.57
物流行业,601156,东航物流,212.26
物流行业,601006,大秦铁路,1081.41
物流行业,600575,淮河能源,104.93
物流行业,2183,怡 亚 通,139.2
物流行业,2010,传化智联,158.35
物流行业,1317,三羊马,29.93
物流行业,1202,炬申股份,20.5
物流行业,600704,物产中大,264.86
物流行业,600787,中储股份,127.35
物流行业,688211,中科微至,55.42
物流行业,603967,中创物流,32.69
物流行业,605050,福然德,56.33
物流行业,603066,音飞储存,32.6
物流行业,2769,普路通,31.36
物流行业,1331,胜通能源,29.23
物流行业,300873,海晨股份,47.16
物流行业,603128,华贸物流,123.09
物流行业,300240,飞力达,24.28
物流行业,603329,上海雅仕,20.38
物流行业,603713,密尔克卫,151.53
物流行业,557,西部创业,77.73
物流行业,600794,保税科技,47.64
物流行业,603648,畅联股份,34.65
物流行业,2889,东方嘉盛,36.49
物流行业,2492,恒基达鑫,24.54
物流行业,2930,宏川智慧,102.12
物流行业,603813,原尚股份,15.91
物流行业,300013,新宁物流,18.45
物流行业,603836,海程邦达,31.32
物流行业,600119,长江投资,23.12
物流行业,603569,长久物流,65.78
物流行业,603117,ST万林,21.91
物流行业,603056,德邦股份,180.23
物流行业,2682,龙洲股份,24.35
物流行业,300350,华鹏飞,26.55
物流行业,1228,永泰运,41.2
小金属,960,锡业股份,264.81
小金属,831,中国稀土,299.37
小金属,2056,横店东磁,283.86
小金属,605376,博迁新材,90.07
小金属,600206,有研新材,113.01
小金属,600980,北矿科技,30.13
小金属,600549,厦门钨业,271.63
小金属,300127,银河磁体,64.76
小金属,600281,华阳新材,22.53
小金属,600111,北方稀土,891.48
小金属,600259,广晟有色,127.07
小金属,633,合金投资,27.3
小金属,688190,云路股份,93.08
小金属,300811,铂科新材,95.52
小金属,657,中钨高新,144.08
小金属,600392,盛和资源,222.26
小金属,301141,中科磁业,62.74
小金属,2738,中矿资源,307.82
小金属,2842,翔鹭钨业,24.81
小金属,600366,宁波韵升,89.21
小金属,970,中科三环,146.25
小金属,600615,丰华股份,17.24
小金属,300835,龙磁科技,35.8
小金属,600459,贵研铂业,118.03
小金属,601958,金钼股份,373.0
小金属,300224,正海磁材,103.02
小金属,603993,洛阳钼业,1317.55
小金属,300748,金力永磁,240.72
小金属,600456,宝钛股份,161.73
小金属,603399,吉翔股份,60.16
小金属,688077,大地熊,30.6
小金属,795,英洛华,76.98
小金属,2428,云南锗业,92.94
小金属,300328,宜安科技,45.36
小金属,2378,章源钨业,75.69
小金属,301026,浩通科技,40.21
小金属,2149,西部材料,75.23
小金属,2167,东方锆业,56.57
小金属,962,东方钽业,57.29
橡胶制品,300587,天铁股份,81.41
橡胶制品,601058,赛轮轮胎,346.69
橡胶制品,832225,利通科技,13.01
橡胶制品,603650,彤程新材,182.68
橡胶制品,601118,海南橡胶,201.13
橡胶制品,2984,森麒麟,226.74
橡胶制品,1207,联科科技,32.14
橡胶制品,605183,确成股份,71.83
橡胶制品,300767,震安科技,62.82
橡胶制品,300121,阳谷华泰,38.82
橡胶制品,836247,华密新材,6.21
橡胶制品,871642,通易航天,7.34
橡胶制品,600182,S佳通,54.2
橡胶制品,603033,三维股份,157.87
橡胶制品,2442,龙星化工,25.42
橡胶制品,2224,三 力 士,37.36
橡胶制品,300320,海达股份,46.72
橡胶制品,2381,双箭股份,31.57
橡胶制品,2068,黑猫股份,93.42
橡胶制品,601163,三角轮胎,129.2
橡胶制品,601500,通用股份,68.39
橡胶制品,589,贵州轮胎,80.76
橡胶制品,300547,川环科技,34.14
橡胶制品,601966,玲珑轮胎,345.69
橡胶制品,871694,中裕科技,14.95
橡胶制品,600469,风神股份,46.39
橡胶制品,599,青岛双星,36.35
橡胶制品,2753,永东股份,27.54
橡胶制品,301233,盛帮股份,20.26
橡胶制品,300731,科创新源,24.53
消费电子,2655,共达电声,50.14
消费电子,300279,和晶科技,27.91
消费电子,688678,福立旺,36.33
消费电子,603629,利通电子,49.76
消费电子,1308,康冠科技,192.29
消费电子,300602,飞荣达,96.3
消费电子,2475,立讯精密,2412.84
消费电子,301503,智迪科技,29.74
消费电子,2241,歌尔股份,617.04
消费电子,600745,闻泰科技,597.92
消费电子,300787,海能实业,41.58
消费电子,601138,工业富联,4469.95
消费电子,300866,安克创新,339.37
消费电子,300256,ST星星,74.86
消费电子,300131,英唐智控,60.98
消费电子,601231,环旭电子,324.93
消费电子,831167,鑫汇科,4.85
消费电子,301486,致尚科技,65.22
消费电子,2855,捷荣技术,25.11
消费电子,2841,视源股份,438.84
消费电子,300433,蓝思科技,620.19
消费电子,300956,英力股份,20.9
消费电子,300822,贝仕达克,30.84
消费电子,300857,协创数据,60.58
消费电子,688260,昀冢科技,19.79
消费电子,603890,春秋电子,36.66
消费电子,600130,波导股份,33.18
消费电子,688683,莱尔科技,34.99
消费电子,2600,领益智造,428.9
消费电子,300709,精研科技,42.41
消费电子,301318,维海德,32.72
消费电子,2993,奥海科技,96.95
消费电子,2547,春兴精工,52.0
消费电子,688036,传音控股,1026.35
消费电子,2947,恒铭达,45.76
消费电子,301182,凯旺科技,21.12
消费电子,2402,和而泰,149.2
消费电子,300115,长盈精密,128.03
消费电子,301135,瑞德智能,24.27
消费电子,832876,慧为智能,5.03
消费电子,301086,鸿富瀚,41.56
消费电子,603595,东尼电子,84.63
消费电子,300136,信维通信,180.55
消费电子,2055,得润电子,57.0
消费电子,2866,传艺科技,71.34
消费电子,3028,振邦智能,40.92
消费电子,603327,福蓉科技,82.81
消费电子,603633,徕木股份,39.43
消费电子,2681,奋达科技,92.44
消费电子,2139,拓邦股份,145.23
消费电子,300322,硕贝德,36.24
消费电子,688007,光峰科技,99.68
消费电子,2885,京泉华,48.88
消费电子,2045,国光电器,64.82
消费电子,2635,安洁科技,92.26
消费电子,2925,盈趣科技,149.46
消费电子,300968,格林精密,34.27
消费电子,603626,科森科技,38.06
消费电子,1229,魅视科技,29.64
消费电子,300679,电连技术,160.23
消费电子,301067,显盈科技,20.54
消费电子,2782,可立克,65.41
消费电子,605277,新亚电子,36.74
消费电子,300951,博硕科技,59.41
消费电子,1314,亿道信息,55.08
消费电子,300543,朗科智能,25.34
消费电子,301387,光大同创,34.5
消费电子,600898,ST美讯,9.65
消费电子,2369,卓翼科技,28.69
消费电子,603380,易德龙,37.21
消费电子,300843,胜蓝股份,28.33
消费电子,301180,万祥科技,65.32
消费电子,2660,茂硕电源,31.88
消费电子,300847,中船汉光,53.28
消费电子,300686,智动力,27.89
消费电子,2976,瑞玛精密,38.17
消费电子,301123,奕东电子,58.1
消费电子,300735,光弘科技,79.48
消费电子,603133,*ST碳元,15.15
消费电子,2937,兴瑞科技,73.13
消费电子,2861,瀛通通讯,17.98
消费电子,300793,佳禾智能,60.23
消费电子,2981,朝阳科技,24.33
消费电子,300684,中石科技,52.46
消费电子,300976,达瑞电子,45.51
消费电子,21,深科技,289.65
消费电子,300032,金龙机电,53.49
消费电子,2881,美格智能,73.78
消费电子,2888,惠威科技,20.63
消费电子,600203,福日电子,35.99
消费电子,300916,朗特智能,39.91
消费电子,2351,漫步者,148.04
消费电子,300647,超频三,33.16
仪器仪表,300275,梅安森,49.66
仪器仪表,2658,雪迪龙,56.71
仪器仪表,300515,三德科技,28.34
仪器仪表,300567,精测电子,258.34
仪器仪表,688628,优利德,50.01
仪器仪表,830779,武汉蓝电,15.53
仪器仪表,831305,海希通讯,13.86
仪器仪表,830879,基康仪器,9.4
仪器仪表,430476,海能技术,9.57
仪器仪表,2338,奥普光电,81.58
仪器仪表,688337,普源精电,102.7
仪器仪表,832491,奥迪威,14.23
仪器仪表,430685,新芝生物,10.52
仪器仪表,430556,雅达股份,5.84
仪器仪表,2819,东方中科,84.93
仪器仪表,832651,天罡股份,6.63
仪器仪表,2980,华盛昌,43.22
仪器仪表,834407,驰诚股份,4.12
仪器仪表,603700,宁水集团,29.02
仪器仪表,870299,灿能电力,3.71
仪器仪表,688686,奥普特,160.86
仪器仪表,301006,迈拓股份,28.84
仪器仪表,688320,禾川科技,56.75
仪器仪表,601222,林洋能源,159.87
仪器仪表,688112,鼎阳科技,81.34
仪器仪表,300354,东华测试,57.78
仪器仪表,688610,埃科光电,43.45
仪器仪表,300066,三川智慧,54.19
仪器仪表,1266,宏英智能,28.14
仪器仪表,688768,容知日新,46.24
仪器仪表,688450,光格科技,29.54
仪器仪表,836260,中寰股份,5.18
仪器仪表,300259,新天科技,45.74
仪器仪表,688600,皖仪科技,30.06
仪器仪表,2767,先锋电子,20.63
仪器仪表,605056,咸亨国际,53.18
仪器仪表,300667,必创科技,34.49
仪器仪表,2877,智能自控,34.22
仪器仪表,688115,思林杰,21.81
仪器仪表,300862,蓝盾光电,37.82
仪器仪表,300349,金卡智能,58.57
仪器仪表,301303,真兰仪表,70.11
仪器仪表,300370,安控科技,46.65
仪器仪表,300897,山科智能,21.41
仪器仪表,300445,康斯特,32.1
仪器仪表,300007,汉威科技,54.16
仪器仪表,2849,威星智能,33.76
仪器仪表,300557,理工光科,26.24
仪器仪表,301151,冠龙节能,30.1
仪器仪表,300306,远方信息,30.8
仪器仪表,300553,集智股份,41.7
仪器仪表,300371,汇中股份,26.3
仪器仪表,301129,瑞纳智能,50.78
仪器仪表,603100,川仪股份,138.09
仪器仪表,300838,浙江力诺,23.59
仪器仪表,603662,柯力传感,77.55
仪器仪表,688665,四方光电,57.35
仪器仪表,300720,海川智能,23.93
仪器仪表,688528,秦川物联,17.46
仪器仪表,300165,天瑞仪器,32.7
仪器仪表,688056,莱伯泰科,26.17
仪器仪表,300112,万讯自控,29.48
仪器仪表,688622,禾信仪器,22.75
仪器仪表,2175,东方智造,40.47
仪器仪表,300417,南华仪器,16.54
医疗服务,300149,睿智医药,47.33
医疗服务,301333,诺思格,53.09
医疗服务,688621,阳光诺和,68.31
医疗服务,300759,康龙化成,536.02
医疗服务,301201,诚达药业,42.16
医疗服务,2821,凯莱英,489.94
医疗服务,603259,药明康德,2287.01
医疗服务,688238,和元生物,72.25
医疗服务,688202,美迪西,116.04
医疗服务,300347,泰格医药,601.01
医疗服务,688222,成都先导,62.67
医疗服务,603882,金域医学,328.84
医疗服务,301096,百诚医药,68.82
医疗服务,603127,昭衍新药,211.99
医疗服务,300404,博济医药,34.53
医疗服务,200028,一致Ｂ,81.26
医疗服务,301111,粤万年青,31.62
医疗服务,603108,润达医疗,77.85
医疗服务,301126,达嘉维康,28.11
医疗服务,688246,嘉和美康,45.01
医疗服务,301033,迈普医学,25.55
医疗服务,504,南华生物,37.05
医疗服务,688076,诺泰生物,65.87
医疗服务,301103,何氏眼科,60.16
医疗服务,2524,光正眼科,34.63
医疗服务,2219,新里程,132.56
医疗服务,2173,创新医疗,40.6
医疗服务,2172,澳洋健康,29.94
医疗服务,300143,盈康生命,68.46
医疗服务,2044,美年健康,272.43
医疗服务,600721,百花医药,27.61
医疗服务,300015,爱尔眼科,1825.57
医疗服务,600763,通策医疗,364.41
医疗服务,301267,华厦眼科,333.9
医疗服务,516,国际医学,198.95
医疗服务,600327,大东方,42.82
医疗服务,301239,普瑞眼科,148.57
医疗服务,300244,迪安诊断,147.26
医疗服务,301235,华康医疗,29.05
医疗服务,605186,健麾信息,53.48
医疗服务,688315,诺禾致源,104.49
医疗服务,301293,三博脑科,112.77
医疗器械,688114,华大智造,382.39
医疗器械,688298,东方生物,81.18
医疗器械,300358,楚天科技,80.83
医疗器械,300406,九强生物,118.22
医疗器械,300685,艾德生物,102.17
医疗器械,301060,兰卫医学,66.53
医疗器械,300642,透景生命,33.35
医疗器械,603122,合富中国,34.15
医疗器械,603301,振德医疗,78.1
医疗器械,688399,硕世生物,31.44
医疗器械,300030,阳普医疗,23.47
医疗器械,300869,康泰医学,93.82
医疗器械,300171,东富龙,166.52
医疗器械,300676,华大基因,248.97
医疗器械,2551,尚荣医疗,35.56
医疗器械,688617,惠泰医疗,221.64
医疗器械,2432,九安医疗,173.05
医疗器械,300049,福瑞股份,57.35
医疗器械,2223,鱼跃医疗,343.25
医疗器械,603387,基蛋生物,63.39
医疗器械,300326,凯利泰,48.33
医疗器械,710,贝瑞基因,39.5
医疗器械,2030,达安基因,141.61
医疗器械,300595,欧普康视,302.72
医疗器械,688677,海泰新光,61.15
医疗器械,301290,东星医疗,33.23
医疗器械,300206,理邦仪器,75.91
医疗器械,300463,迈克生物,93.89
医疗器械,300391,长药控股,25.22
医疗器械,688606,奥泰生物,40.47
医疗器械,300529,健帆生物,191.91
医疗器械,603976,正川股份,31.53
医疗器械,688085,三友医疗,57.47
医疗器械,2932,明德生物,58.27
医疗器械,300318,博晖创新,45.5
医疗器械,2901,大博医疗,132.9
医疗器械,300439,美康生物,44.2
医疗器械,688656,浩欧博,21.54
医疗器械,300298,三诺生物,136.83
医疗器械,301087,可孚医疗,86.17
医疗器械,2817,黄山胶囊,26.35
医疗器械,300482,万孚生物,118.02
医疗器械,688317,之江生物,47.55
医疗器械,688139,海尔生物,147.78
医疗器械,300289,利德曼,31.88
医疗器械,688068,热景生物,37.4
医疗器械,301515,港通医疗,33.64
医疗器械,2382,蓝帆医疗,73.22
医疗器械,688410,山外山,66.46
医疗器械,301367,怡和嘉业,93.16
医疗器械,668,荣丰控股,17.59
医疗器械,688613,奥精医疗,32.33
医疗器械,300677,英科医疗,146.08
医疗器械,688075,安旭生物,52.24
医疗器械,688105,诺唯赞,122.44
医疗器械,688468,科美诊断,39.02
医疗器械,300562,乐心医疗,21.13
医疗器械,300238,冠昊生物,37.49
医疗器械,688289,圣湘生物,105.16
医疗器械,872925,锦好医疗,8.92
医疗器械,688161,威高骨科,173.96
医疗器械,2022,科华生物,50.4
医疗器械,300753,爱朋医疗,21.01
医疗器械,300453,三鑫医疗,36.57
医疗器械,600529,山东药玻,167.03
医疗器械,300314,戴维医疗,48.93
医疗器械,688575,亚辉龙,94.37
医疗器械,688212,澳华内镜,76.1
医疗器械,688576,西山科技,57.18
医疗器械,300653,正海生物,61.2
医疗器械,688314,康拓医疗,27.73
医疗器械,300633,开立医疗,189.92
医疗器械,300396,迪瑞医疗,68.72
医疗器械,300832,新产业,446.68
医疗器械,688366,昊海生科,155.72
医疗器械,688198,佰仁医疗,162.06
医疗器械,603392,万泰生物,864.41
医疗器械,300003,乐普医疗,377.63
医疗器械,301122,采纳股份,41.2
医疗器械,603880,ST南卫,13.07
医疗器械,300639,凯普生物,65.43
医疗器械,603309,维力医疗,41.01
医疗器械,300981,中红医疗,58.93
医疗器械,688217,睿昂基因,21.21
医疗器械,2950,奥美医疗,66.75
医疗器械,688273,麦澜德,34.21
医疗器械,300246,宝莱特,30.01
医疗器械,688393,安必平,22.88
医疗器械,688626,翔宇医疗,76.02
医疗器械,832278,鹿得医疗,8.91
医疗器械,688767,博拓生物,30.85
医疗器械,301093,华兰股份,44.57
医疗器械,600055,万东医疗,139.21
医疗器械,688271,联影医疗,1125.8
医疗器械,688389,普门科技,84.66
医疗器械,688581,安杰思,59.91
医疗器械,300760,迈瑞医疗,3571.25
医疗器械,301097,天益医疗,26.25
医疗器械,870199,倍益康,8.21
医疗器械,603987,康德莱,47.23
医疗器械,688013,天臣医疗,17.77
医疗器械,688607,康众医疗,16.54
医疗器械,688301,奕瑞科技,254.67
医疗器械,301234,五洲医疗,20.67
医疗器械,603658,安图生物,309.67
医疗器械,688580,伟思医疗,40.88
医疗器械,688067,爱威科技,14.89
医疗器械,600587,新华医疗,124.66
医疗器械,688029,南微医学,144.53
医疗器械,688108,赛诺医疗,36.7
医疗器械,688277,天智航-U,68.89
医疗器械,688016,心脉医疗,121.99
医疗器械,688050,爱博医疗,190.97
医疗器械,301363,美好医疗,161.85
医疗器械,605369,拱东医疗,62.36
医疗器械,688358,祥生医疗,44.96
医疗器械,688236,春立医疗,89.83
医疗器械,688338,赛科希德,35.61
医疗器械,688351,微电生理-U,79.48
医疗器械,430300,辰光医疗,7.41
医药商业,605266,健之佳,76.3
医药商业,2727,一心堂,158.24
医药商业,603233,大参林,343.15
医药商业,600511,国药股份,253.89
医药商业,603883,老百姓,171.87
医药商业,301017,漱玉平民,80.87
医药商业,603939,益丰药房,407.24
医药商业,2589,瑞康医药,54.92
医药商业,900943,开开Ｂ股,1.29
医药商业,28,国药一致,195.97
医药商业,600833,第一医药,27.53
医药商业,600998,九州通,270.83
医药商业,300937,药易购,30.13
医药商业,600056,中国医药,197.61
医药商业,78,海王生物,89.4
医药商业,301408,华人健康,70.8
医药商业,601607,上海医药,738.44
医药商业,2462,嘉事堂,41.07
医药商业,600829,人民同泰,41.69
医药商业,600272,开开实业,22.99
医药商业,950,重药控股,106.63
医药商业,600713,南京医药,71.41
医药商业,705,浙江震元,27.67
医药商业,2788,鹭燕医药,37.49
医药商业,301015,百洋医药,115.57
医药商业,411,英特集团,63.94
医药商业,301263,泰恩康,86.33
医药商业,603368,柳药集团,75.13
医药商业,2872,ST天圣,16.76
医药商业,603716,塞力医疗,21.57
有色金属,601702,华峰铝业,154.77
有色金属,301266,宇邦新材,61.52
有色金属,839167,同享科技,13.14
有色金属,603115,海星股份,35.52
有色金属,688,国城矿业,169.99
有色金属,600219,南山铝业,382.87
有色金属,2379,宏创控股,42.89
有色金属,300986,志特新材,47.85
有色金属,2182,云海金属,141.24
有色金属,688456,有研粉材,39.54
有色金属,2988,豪美新材,43.23
有色金属,612,焦作万方,63.07
有色金属,871634,新威凌,4.54
有色金属,688257,新锐股份,36.23
有色金属,2295,精艺股份,18.32
有色金属,2171,楚江新材,99.82
有色金属,603876,鼎胜新材,156.59
有色金属,600888,新疆众和,112.86
有色金属,630,铜陵有色,342.11
有色金属,601600,中国铝业,1086.33
有色金属,600768,宁波富邦,14.77
有色金属,601388,怡球资源,68.68
有色金属,603527,众源新材,30.09
有色金属,601168,西部矿业,290.73
有色金属,600338,西藏珠峰,167.39
有色金属,2203,海亮股份,243.72
有色金属,300489,光智科技,28.57
有色金属,300337,银邦股份,55.56
有色金属,600362,江西铜业,693.24
有色金属,3038,鑫铂股份,54.89
有色金属,688102,斯瑞新材,65.07
有色金属,300034,钢研高纳,184.32
有色金属,688786,悦安新材,37.65
有色金属,601677,明泰铝业,145.96
有色金属,688231,隆达股份,62.95
有色金属,2501,利源股份,61.41
有色金属,2532,天山铝业,321.45
有色金属,2160,常铝股份,44.41
有色金属,737,北方铜业,106.7
有色金属,2824,和胜股份,59.1
有色金属,2996,顺博合金,54.26
有色金属,601609,金田股份,99.75
有色金属,2540,亚太科技,73.76
有色金属,603978,深圳新星,30.37
有色金属,300963,中洲特材,31.71
有色金属,878,云南铜业,240.44
有色金属,2578,闽发铝业,36.51
有色金属,300828,锐新科技,24.4
有色金属,600490,鹏欣资源,80.55
有色金属,2114,罗平锌电,24.22
有色金属,933,神火股份,344.85
有色金属,600255,鑫科材料,40.82
有色金属,601137,博威合金,116.42
有色金属,600497,驰宏锌锗,287.15
有色金属,2806,华锋股份,22.07
有色金属,758,中色股份,101.84
有色金属,600961,株冶集团,97.52
有色金属,426,兴业银锡,164.8
有色金属,601212,白银有色,221.4
有色金属,300057,万顺新材,67.78
有色金属,603045,福达合金,22.16
有色金属,807,云铝股份,509.44
有色金属,600331,宏达股份,90.42
有色金属,603,盛达资源,92.39
有色金属,300855,图南股份,129.31
有色金属,751,锌业股份,59.29
有色金属,60,中金岭南,214.54
有色金属,300930,屹通新材,25.72
有色金属,300697,电工合金,38.54
有色金属,601020,华钰矿业,75.11
有色金属,603937,丽岛新材,25.82
有色金属,688122,西部超导,339.9
有色金属,600361,创新新材,224.6
有色金属,600595,中孚实业,130.57
有色金属,603132,金徽股份,133.5
有色金属,600531,豫光金铅,79.04
游戏,300051,三五互联,48.09
游戏,2602,世纪华通,402.44
游戏,300459,汤姆猫,214.11
游戏,300113,顺网科技,106.02
游戏,603444,吉比特,315.54
游戏,600715,文投控股,43.22
游戏,2113,*ST天润,6.19
游戏,300052,中青宝,49.39
游戏,2624,完美世界,288.09
游戏,2425,凯撒文化,48.79
游戏,300031,宝通科技,83.78
游戏,2555,三七互娱,585.96
游戏,300299,富春股份,48.11
游戏,603258,电魂网络,82.12
游戏,300002,神州泰岳,201.4
游戏,300533,冰川网络,76.88
游戏,2558,巨人网络,279.29
游戏,600892,大晟文化,31.22
游戏,300315,掌趣科技,152.49
游戏,2168,惠程科技,36.84
游戏,2174,游族网络,120.44
游戏,300494,盛天网络,79.32
游戏,300467,迅游科技,31.62
游戏,2605,姚记科技,136.16
游戏,600633,浙数文化,178.34
游戏,2517,恺英网络,312.33
游戏,300148,天舟文化,38.43
游戏,300043,星辉娱乐,45.54
银行,1227,兰州银行,181.12
银行,1,平安银行,2392.75
银行,2958,青农商行,171.67
银行,600036,招商银行,8746.24
银行,600928,西安银行,176.44
银行,601187,厦门银行,150.96
银行,601577,长沙银行,330.17
银行,600919,江苏银行,1125.13
银行,2142,宁波银行,1856.27
银行,601077,渝农商行,445.19
银行,2839,张家港行,101.32
银行,601825,沪农商行,569.02
银行,603323,苏农银行,82.94
银行,601988,中国银行,11392.81
银行,2936,郑州银行,215.48
银行,2966,苏州银行,262.54
银行,601128,常熟银行,197.62
银行,600908,无锡银行,121.54
银行,601997,贵阳银行,209.5
银行,2948,青岛银行,203.13
银行,601229,上海银行,875.13
银行,601288,农业银行,12424.4
银行,601916,浙商银行,755.28
银行,601169,北京银行,981.03
银行,601398,工商银行,16822.38
银行,600000,浦发银行,2219.02
银行,601658,邮储银行,4938.22
银行,600016,民生银行,1751.3
银行,2807,江阴银行,87.1
银行,600926,杭州银行,715.19
银行,601963,重庆银行,287.69
银行,601818,光大银行,1837.56
