公司名称,公司代码,高管姓名,高管性别,高管年龄,高管学历,高管薪酬,高管职务
嘉戎技术,301148,董正军,男,42,本科,20.46万,"总经理,董事"
嘉戎技术,301148,王如顺,男,46,本科,20.08万,"副董事长,董事"
嘉戎技术,301148,刘德灿,男,39,本科,36.70万,副总经理
嘉戎技术,301148,学贤,男,40,硕士,35.25万,副总经理
嘉戎技术,301148,苏国金,男,51,硕士,0.000,董事
嘉戎技术,301148,王思婷,女,30,硕士,--,董事会秘书
嘉戎技术,301148,刘志云,男,46,博士,12.00万,独立董事
嘉戎技术,301148,刘玉龙,男,52,博士,12.00万,独立董事
嘉戎技术,301148,刘苑龙,男,49,本科,11.67万,独立董事
嘉戎技术,301148,陈琼,女,38,本科,23.90万,"监事会主席,监事"
嘉戎技术,301148,李飞,男,39,本科,33.71万,监事
嘉戎技术,301148,李娟,女,36,本科,17.12万,职工代表监事
嘉戎技术,301148,陈锦玲,女,44,本科,53.37万,财务负责人
*ST京蓝,000711,郭绍增,男,60,硕士,55.00万,"董事长,总裁,法定代表人,董事,代理董事会秘书"
*ST京蓝,000711,韩志权,男,54,硕士,91.29万,"常务副总经理,董事"
*ST京蓝,000711,王海东,男,44,本科,0.000,"副总裁,非独立董事"
*ST京蓝,000711,董春宇,女,44,硕士,--,副总裁
*ST京蓝,000711,孙金刚,男,45,硕士,--,非独立董事
*ST京蓝,000711,潘桂岗,男,51,本科,13.75万,独立董事
*ST京蓝,000711,周建民,男,56,硕士,17.50万,独立董事
*ST京蓝,000711,肖慧琳,女,44,博士,13.75万,独立董事
*ST京蓝,000711,阎涛,男,54,硕士,--,"监事会主席,监事"
*ST京蓝,000711,张海燕,女,30,本科,6.000万,监事
*ST京蓝,000711,乔丹丽,女,36,大专,14.89万,职工代表监事
*ST京蓝,000711,高红,女,51,本科,70.27万,财务负责人
岭南股份,002717,陈健波,男,44,本科,4100,"董事长,非独立董事"
岭南股份,002717,尹洪卫,男,58,硕士,100.0万,"联席董事长,总裁,法定代表人,非独立董事"
岭南股份,002717,张平,男,44,硕士,70.00万,"副总经理,非独立董事,董事会秘书"
岭南股份,002717,董先农,男,44,硕士,92.69万,副总裁
岭南股份,002717,邹国威,男,47,本科,2.050万,"副总裁,财务总监"
岭南股份,002717,李云鹏,男,37,硕士,70.00万,"副总裁,非独立董事"
岭南股份,002717,罗霖,男,43,本科,2.050万,副总裁
岭南股份,002717,杨文,男,50,本科,2.050万,副总裁
岭南股份,002717,谭立明,男,50,本科,4100,非独立董事
岭南股份,002717,梁大衡,男,50,硕士,4100,非独立董事
岭南股份,002717,陈燕维,女,45,本科,5100,独立董事
岭南股份,002717,黄雷,男,59,本科,8.240万,独立董事
岭南股份,002717,黄寿昌,男,55,博士,5100,独立董事
岭南股份,002717,黄庆国,男,44,硕士,1000,"监事会主席,非职工代表监事"
岭南股份,002717,胡诗涵,女,32,大专,15.68万,非职工代表监事
岭南股份,002717,刘太东,男,37,本科,--,职工代表监事
清研环境,301288,刘淑杰,女,45,硕士,118.9万,"董事长,总经理,法定代表人,董事"
清研环境,301288,刘旭,男,37,硕士,110.0万,"副总经理,董事"
清研环境,301288,淡利敏,男,41,硕士,61.16万,"副总经理,董事会秘书"
清研环境,301288,王艳青,女,36,硕士,53.03万,副总经理
清研环境,301288,汪姜维,男,46,本科,--,董事
清研环境,301288,陈福明,男,65,博士,86.26万,董事
清研环境,301288,郑新,女,46,本科,54.63万,"董事,财务总监"
清研环境,301288,王小沁,女,51,硕士,--,非独立董事
清研环境,301288,王伟,男,63,博士,8.100万,独立董事
清研环境,301288,彭建华,男,54,本科,8.100万,独立董事
清研环境,301288,陈桂红,女,51,硕士,8200,独立董事
清研环境,301288,芦嵩林,男,37,本科,30.61万,"监事会主席,股东代表监事"
清研环境,301288,吴秉奇,男,39,硕士,31.71万,股东代表监事
清研环境,301288,张其殿,男,36,硕士,55.49万,职工监事
朗坤环境,301305,陈建湘,男,53,博士,154.2万,"董事长,总经理,法定代表人,董事"
朗坤环境,301305,杨友强,男,52,博士,74.24万,"副总经理,董事"
朗坤环境,301305,周存全,男,52,本科,65.65万,"副总经理,董事"
朗坤环境,301305,王允,女,35,专科学历,8.000万,董事
朗坤环境,301305,严武军,男,37,硕士,--,董事会秘书
朗坤环境,301305,冀星,男,50,博士,5.140万,独立董事
朗坤环境,301305,封晓瑛,女,44,本科,8.000万,独立董事
朗坤环境,301305,张田余,男,49,博士,5.140万,独立董事
朗坤环境,301305,源晓燕,女,49,硕士,6.000万,"监事会主席,监事"
朗坤环境,301305,李立,男,42,本科,6.000万,监事
朗坤环境,301305,唐乾东,男,39,本科,28.59万,职工监事
朗坤环境,301305,陈贵松,男,44,本科,60.57万,财务总监
鹏鹞环保,300664,王鹏鹞,男,34,硕士,54.72万,"董事长,总经理,法定代表人,非独立董事"
鹏鹞环保,300664,蒋永军,男,54,本科,54.40万,"副总经理,非独立董事"
鹏鹞环保,300664,夏淑芬,女,56,本科,40.30万,"副总经理,董事会秘书"
鹏鹞环保,300664,吴艳红,女,50,本科,51.00万,副总经理
鹏鹞环保,300664,王春林,男,61,本科,75.00万,非独立董事
鹏鹞环保,300664,陈易平,男,52,硕士,7.000万,独立董事
鹏鹞环保,300664,钱美芳,女,54,本科,10.44万,独立董事
鹏鹞环保,300664,陈永平,男,64,中专,--,"监事会主席,股东代表监事"
鹏鹞环保,300664,王芳,女,45,本科,15.09万,股东代表监事
鹏鹞环保,300664,勇银华,女,46,本科,31.30万,职工代表监事
鹏鹞环保,300664,吕倩倩,女,38,本科,40.39万,财务总监
百川畅银,300614,陈功海,男,54,大专,70.51万,"董事长,非独立董事"
百川畅银,300614,张锋,男,60,本科,159.2万,"总经理,法定代表人,非独立董事"
百川畅银,300614,马峥,男,52,硕士,--,副总经理
百川畅银,300614,韩旭,男,47,硕士,126.4万,"副总经理,非独立董事,董事会秘书,财务总监"
百川畅银,300614,赵恒玉,男,60,大学学历,42.79万,副总经理
百川畅银,300614,辛静,女,37,本科,45.43万,副总经理
百川畅银,300614,高凤勇,男,53,硕士,9.620万,非独立董事
百川畅银,300614,郭光,男,65,博士,9.620万,独立董事
百川畅银,300614,陈泽智,男,54,博士,9.620万,独立董事
百川畅银,300614,张人骥,男,81,硕士,9.620万,独立董事
百川畅银,300614,蒋萌,男,48,硕士,4.820万,"监事会主席,非职工代表监事"
百川畅银,300614,张振东,男,40,本科,16.08万,非职工代表监事
百川畅银,300614,房永梅,女,35,硕士,20.39万,职工代表监事
九州一轨,688485,任宇航,男,48,博士,0.000,"董事长,董事"
九州一轨,688485,曹卫东,男,55,本科,128.3万,"总经理,法定代表人,董事"
九州一轨,688485,张侃,男,40,博士,--,"副总经理,代理董事会秘书"
九州一轨,688485,邵斌,男,63,本科,105.4万,"副总经理,总工程师"
九州一轨,688485,李秀清,男,54,硕士,118.0万,"副总经理,财务总监"
九州一轨,688485,丁德云,男,43,博士,115.1万,"副总经理,副总工程师"
九州一轨,688485,李凡华,男,52,--,--,副总经理
九州一轨,688485,栾鸾,女,39,硕士,--,非独立董事
九州一轨,688485,刘建红,男,50,本科,0.000,董事
九州一轨,688485,郑家响,男,42,硕士,0.000,董事
九州一轨,688485,赖嘉俊,男,35,硕士,0.000,董事
九州一轨,688485,韩映辉,女,58,硕士,8.000万,独立董事
九州一轨,688485,刘刚,男,60,硕士,8.000万,独立董事
九州一轨,688485,陈轲,男,51,博士,8.000万,独立董事
九州一轨,688485,刘京华,女,49,本科,--,"监事会主席,非职工代表监事"
九州一轨,688485,孙方遒,男,37,硕士,45.93万,职工监事
九州一轨,688485,伍曙晖,女,38,硕士,27.04万,职工监事
中环装备,300140,周康,男,49,硕士,0.000,"董事长,法定代表人,非独立董事"
中环装备,300140,何曙明,男,52,硕士,51.75万,"总经理,非独立董事"
中环装备,300140,郭新安,男,56,硕士,40.55万,"副总经理,董事会秘书"
中环装备,300140,郝家华,男,40,硕士,14.94万,副总经理
中环装备,300140,亢延军,男,51,本科,40.98万,副总经理
中环装备,300140,丁航,女,53,硕士,0.000,非独立董事
中环装备,300140,王学军,男,59,硕士,--,非独立董事
中环装备,300140,贾剑波,男,62,博士,2.400万,非独立董事
中环装备,300140,李玲,女,52,博士,7.200万,独立董事
中环装备,300140,李俊华,男,53,博士,7.200万,独立董事
中环装备,300140,骆建华,男,59,本科,7.200万,独立董事
中环装备,300140,沈坚,男,60,本科,0.000,"监事会主席,监事"
中环装备,300140,刘广生,男,55,硕士,4.800万,监事
中环装备,300140,付首文,男,39,硕士,--,职工监事
中环装备,300140,王忠平,男,58,本科,18.00万,研发中心副总工程师
中环装备,300140,刘攀,男,46,硕士,44.49万,总会计师
力合科技,300800,张广胜,男,56,本科,74.07万,"董事长,法定代表人,非独立董事"
力合科技,300800,聂波,男,55,本科,67.27万,"总经理,副董事长,非独立董事"
力合科技,300800,邹雄伟,男,43,大学学历,73.41万,"副总经理,非独立董事"
力合科技,300800,侯亮,男,40,硕士,45.62万,"副总经理,非独立董事,董事会秘书"
力合科技,300800,文立群,男,40,硕士,69.25万,"副总经理,非独立董事"
力合科技,300800,郭珍,女,36,硕士,64.12万,副总经理
力合科技,300800,蒙良庆,男,39,本科,62.94万,副总经理
力合科技,300800,周来宾,男,41,大学学历,63.27万,副总经理
力合科技,300800,张辉,男,41,硕士,47.79万,副总经理
力合科技,300800,熊永生,男,36,硕士,0.000,非独立董事
力合科技,300800,刘爱明,男,52,博士,10.00万,独立董事
力合科技,300800,肖海军,男,58,博士,10.00万,独立董事
力合科技,300800,蒋星睿,男,35,硕士,10.00万,独立董事
力合科技,300800,邹慧,女,41,本科,18.25万,"监事会主席,非职工代表监事"
力合科技,300800,李安强,男,40,本科,24.12万,非职工代表监事
力合科技,300800,周志钢,男,41,本科,15.22万,职工代表监事
力合科技,300800,易小燕,女,47,本科,45.33万,财务总监
青达环保,688501,王勇,男,49,硕士,111.0万,"董事长,法定代表人,董事"
青达环保,688501,刘衍卉,男,59,硕士,86.00万,"总经理,董事"
青达环保,688501,双永旗,男,54,本科,59.40万,副总经理
青达环保,688501,肇玉慧,男,59,本科,59.40万,副总经理
青达环保,688501,洪志强,男,60,本科,59.40万,副总经理
青达环保,688501,张连海,男,53,大学学历,72.60万,"副总经理,董事"
青达环保,688501,李蜀生,男,56,本科,75.70万,"副总经理,非独立董事"
青达环保,688501,高静,女,34,硕士,22.40万,"副总经理,董事会秘书"
青达环保,688501,李增群,男,57,硕士,--,董事
青达环保,688501,焦玉学,男,55,硕士,--,董事
青达环保,688501,段威,男,48,博士,5.000万,独立董事
青达环保,688501,郭慧婷,女,40,博士,5.000万,独立董事
青达环保,688501,王翠苹,女,54,博士,5.000万,独立董事
青达环保,688501,宋修奇,男,52,本科,48.00万,"监事会主席,监事,副总工程师"
青达环保,688501,彭磊,女,36,本科,9.610万,监事
青达环保,688501,刘磊,男,50,大学学历,70.80万,职工代表监事
青达环保,688501,张代斌,男,49,本科,63.60万,财务总监
青达环保,688501,傅吉收,男,51,本科,25.48万,副总工程师
青达环保,688501,张光荣,男,41,硕士,36.40万,副总工程师
金达莱,688057,陶琨,女,41,硕士,173.9万,"董事长,法定代表人,非独立董事"
金达莱,688057,周荣忠,男,39,硕士,86.09万,"总经理,非独立董事"
金达莱,688057,蔡东升,男,56,本科,55.97万,副总经理
金达莱,688057,熊建中,男,53,本科,62.90万,副总经理
金达莱,688057,史文彦,男,49,硕士,74.23万,副总经理
金达莱,688057,曾凯,男,36,本科,76.94万,"副总经理,非独立董事"
金达莱,688057,廖佩玉,女,33,硕士,13.91万,非独立董事
金达莱,688057,杨晨露,女,34,硕士,42.00万,董事会秘书
金达莱,688057,沈朝晖,男,42,博士,12.00万,独立董事
金达莱,688057,刘静,女,55,硕士,12.00万,独立董事
金达莱,688057,张绍芬,女,38,大专,34.03万,"监事会主席,非职工代表监事"
金达莱,688057,周佳琳,男,40,本科,39.40万,非职工代表监事
金达莱,688057,王聪,女,39,本科,32.12万,职工代表监事
金达莱,688057,许可,男,45,硕士,52.27万,财务总监
恒合股份,832145,李玉健,男,58,硕士,--,"董事长,总经理,法定代表人,董事"
恒合股份,832145,王琳,女,58,本科,--,"副总经理,董事"
恒合股份,832145,孙大千,男,40,本科,--,"副总经理,董事"
恒合股份,832145,段娟娟,女,58,本科,--,董事
恒合股份,832145,尹延成,男,52,大学学历,--,董事
恒合股份,832145,许静宁,女,44,硕士,--,董事会秘书
恒合股份,832145,曲凯,男,53,本科,--,独立董事
恒合股份,832145,宗承勇,男,50,本科,--,独立董事
恒合股份,832145,陈丽雅,女,44,本科,--,"监事会主席,职工代表监事"
恒合股份,832145,孙帅,男,34,本科,--,监事
恒合股份,832145,邹建国,男,34,本科,--,监事
恒合股份,832145,李永振,男,46,本科,--,财务负责人
新安洁,831370,魏延田,男,60,博士,83.90万,"董事长,总经理,法定代表人,董事,财务负责人"
新安洁,831370,赵晓光,男,62,本科,--,"副董事长,董事"
新安洁,831370,郭红梅,女,52,硕士,31.68万,副总经理
新安洁,831370,赵晓龙,男,47,大专,36.91万,副总经理
新安洁,831370,车国荣,男,50,本科,36.91万,副总经理
新安洁,831370,秦善德,男,43,大专,8.560万,副总经理
新安洁,831370,彭劼,女,46,本科,--,董事
新安洁,831370,王光强,男,45,硕士,--,董事
新安洁,831370,王啸,男,54,本科,31.52万,董事
新安洁,831370,魏文筠,女,33,硕士,6.070万,董事
新安洁,831370,蔺志梅,女,41,本科,28.26万,董事会秘书
新安洁,831370,崔彦军,男,54,本科,--,独立董事
新安洁,831370,程世红,男,53,本科,--,独立董事
新安洁,831370,黄忠,男,41,博士,6.000万,独立董事
新安洁,831370,蔡习标,男,53,本科,36.90万,"监事会主席,非职工监事"
新安洁,831370,余臣勇,男,42,本科,12.20万,非职工监事
新安洁,831370,张甜,女,37,大专,7.820万,职工代表监事
中科环保,301175,栗博,男,40,本科,233.8万,"董事长,法定代表人,非独立董事"
中科环保,301175,童琳,男,43,博士,--,总经理
中科环保,301175,陈晓云,女,40,硕士,144.3万,副总经理
中科环保,301175,倪宏志,男,58,硕士,44.25万,副总经理
中科环保,301175,王建江,男,49,本科,150.0万,副总经理
中科环保,301175,邵德洲,男,52,硕士,155.2万,副总经理
中科环保,301175,黄国兴,男,51,硕士,0.000,非独立董事
中科环保,301175,罗祁峰,男,47,硕士,--,非独立董事
中科环保,301175,张国宏,男,57,硕士,0.000,非独立董事
中科环保,301175,沈波,男,52,本科,0.000,非独立董事
中科环保,301175,李波,男,54,硕士,0.000,非独立董事
中科环保,301175,王建强,男,38,硕士,18.76万,董事会秘书
中科环保,301175,王琪,男,66,本科,12.00万,独立董事
中科环保,301175,黄迎,女,54,本科,12.00万,独立董事
中科环保,301175,刘东进,男,60,硕士,12.00万,独立董事
中科环保,301175,李延生,男,50,硕士,0.000,"监事会主席,非职工代表监事"
中科环保,301175,郭亚斌,男,47,硕士,0.000,非职工代表监事
中科环保,301175,李龙,男,43,本科,41.55万,职工代表监事
中科环保,301175,韩志明,男,53,博士,157.1万,总工程师
中科环保,301175,庄五营,男,39,本科,132.4万,财务总监
景津装备,603279,姜桂廷,男,65,本科,113.0万,"董事长,总经理,法定代表人,非独立董事"
景津装备,603279,张大伟,男,39,博士,81.09万,"副总经理,非独立董事,董事会秘书"
景津装备,603279,卢毅,男,44,大专,156.8万,副总经理
景津装备,603279,李东强,男,55,硕士,42.17万,"非独立董事,财务总监"
景津装备,603279,杨名杰,男,69,大专,73.77万,非独立董事
景津装备,603279,张玉红,女,53,硕士,7.370万,独立董事
景津装备,603279,徐宇辰,男,35,本科,3.680万,独立董事
景津装备,603279,高俊荣,女,66,中专,16.24万,"监事会主席,股东代表监事"
景津装备,603279,张娜,女,35,硕士,20.85万,股东代表监事
景津装备,603279,段慧玲,女,42,本科,48.74万,职工代表监事
旺能环境,002034,单超,男,37,本科,43.89万,"董事长,法定代表人,非独立董事"
旺能环境,002034,宋平,男,57,本科,70.00万,"总经理,非独立董事"
旺能环境,002034,姜晓明,男,41,本科,54.84万,"副总经理,非独立董事,财务总监"
旺能环境,002034,芮勇,男,45,硕士,3.600万,非独立董事
旺能环境,002034,金来富,男,52,本科,3.600万,非独立董事
旺能环境,002034,方明康,男,54,硕士,24.82万,非独立董事
旺能环境,002034,林春娜,女,39,本科,50.10万,董事会秘书
旺能环境,002034,蔡海静,女,41,博士,9.600万,独立董事
旺能环境,002034,张益,男,62,本科,9.600万,独立董事
旺能环境,002034,曹悦,男,54,硕士,9.600万,独立董事
旺能环境,002034,杨瑛,女,45,本科,3.600万,"监事会主席,股东代表监事"
旺能环境,002034,郝志宏,男,45,硕士,61.00万,股东代表监事
旺能环境,002034,蔡建娣,女,42,本科,32.24万,职工监事
复洁环保,688335,黄文俊,男,60,高中,260.0万,"董事长,法定代表人,非独立董事"
复洁环保,688335,曲献伟,男,46,本科,144.0万,"总经理,非独立董事"
复洁环保,688335,李文静,女,44,本科,122.0万,"副总经理,非独立董事,董事会秘书"
复洁环保,688335,程志兵,男,50,本科,70.00万,副总经理
复洁环保,688335,卢宇飞,男,38,博士,118.0万,副总经理
复洁环保,688335,孙卫东,男,55,本科,140.0万,非独立董事
复洁环保,688335,王懿嘉,女,50,大专,122.0万,"非独立董事,财务总监"
复洁环保,688335,冯和伟,男,41,硕士,--,非独立董事
复洁环保,688335,雷志天,男,41,本科,122.1万,非独立董事
复洁环保,688335,苏勇,男,68,博士,12.00万,独立董事
复洁环保,688335,李建勇,男,67,硕士,10.00万,独立董事
复洁环保,688335,李长宝,男,51,硕士,10.00万,独立董事
复洁环保,688335,罗妍,女,40,博士,10.00万,独立董事
复洁环保,688335,彭华,女,58,大专,21.20万,"监事会主席,职工代表监事"
复洁环保,688335,黄莺,女,40,大专,18.30万,非职工代表监事
复洁环保,688335,郑林,女,38,本科,18.90万,非职工代表监事
蒙草生态,300355,樊俊梅,女,52,硕士,133.0万,"董事长,总经理,法定代表人,非独立董事"
蒙草生态,300355,贾辰雁,女,45,硕士,128.0万,"执行总裁,非独立董事"
蒙草生态,300355,邓一新,女,51,硕士,--,"副总经理,董事会秘书"
蒙草生态,300355,王媛媛,女,55,硕士,51.59万,副总经理
蒙草生态,300355,刘虎,男,49,硕士,55.47万,"副总经理,非独立董事"
蒙草生态,300355,陈继林,男,48,硕士,64.67万,"副总经理,非独立董事,财务负责人"
蒙草生态,300355,陈睿珏,女,39,硕士,43.41万,副总经理
蒙草生态,300355,张晚霞,女,39,本科,36.43万,副总经理
蒙草生态,300355,王召明,男,54,本科,77.52万,非独立董事
蒙草生态,300355,焦果珊,女,58,大专,2.400万,非独立董事
蒙草生态,300355,曲辉,女,48,大学学历,6.500万,独立董事
蒙草生态,300355,白媛媛,女,46,大学学历,1.960万,独立董事
蒙草生态,300355,宫艳君,女,52,大学学历,1.960万,独立董事
蒙草生态,300355,朱长虹,女,53,硕士,90.21万,"监事会主席,非职工代表监事"
蒙草生态,300355,王帅,男,38,本科,23.08万,非职工代表监事
蒙草生态,300355,卜海兵,男,43,本科,22.58万,职工代表监事
蒙草生态,300355,王建军,男,53,硕士,32.90万,首席财务官
中持股份,603903,张翼飞,男,53,本科,139.9万,"董事长,法定代表人,非独立董事"
中持股份,603903,喻正昕,男,44,硕士,126.0万,"总经理,非独立董事"
中持股份,603903,杨庆华,男,47,硕士,0.000,"副董事长,非独立董事"
中持股份,603903,张湛,男,44,本科,--,副总经理
中持股份,603903,陈德清,男,54,本科,120.0万,"副总经理,非独立董事"
中持股份,603903,高志永,男,41,博士,122.8万,副总经理
中持股份,603903,丁锴,男,39,硕士,2.610万,副总经理
中持股份,603903,张俊,男,42,硕士,0.000,非独立董事
