公司名称,公司代码,高管姓名,高管性别,高管年龄,高管学历,高管薪酬,高管职务
港通医疗,301515,喻波,男,46,硕士,34.90万,副总经理
港通医疗,301515,刘洪兵,男,48,本科,33.87万,副总经理
港通医疗,301515,文再敏,男,57,大专,12.60万,董事
港通医疗,301515,He George Xiaogang,男,42,硕士,--,董事
港通医疗,301515,杜云波,男,49,大专,7.790万,独立董事
港通医疗,301515,黄永庆,男,62,硕士,3.680万,独立董事
港通医疗,301515,陈启明,男,34,博士,7.790万,独立董事
港通医疗,301515,施文聪,男,51,中专,22.80万,"监事会主席,监事"
港通医疗,301515,李可嘉,男,33,硕士,--,监事
港通医疗,301515,李兰英,女,44,本科,20.28万,职工监事
港通医疗,301515,张秋,男,38,本科,42.50万,财务总监
锦好医疗,872925,王敏,男,48,大学学历,--,"董事长,法定代表人,董事"
锦好医疗,872925,王芳,女,41,本科,--,"总经理,副董事长,董事"
锦好医疗,872925,陈文香,女,32,本科,--,董事
锦好医疗,872925,王伟,女,32,大专,--,董事
锦好医疗,872925,彭月初,男,50,本科,--,"董事,财务负责人"
锦好医疗,872925,段皓龄,男,38,本科,--,董事会秘书
锦好医疗,872925,李忠轩,男,50,硕士,--,独立董事
锦好医疗,872925,袁英红,女,58,本科,--,独立董事
锦好医疗,872925,黄小华,男,34,大专,--,"监事会主席,监事"
锦好医疗,872925,夏冬旭,男,40,大专,--,监事
锦好医疗,872925,刘雪映,女,49,本科,--,职工代表监事
中红医疗,300981,桑树军,男,57,本科,--,"董事长,法定代表人,非独立董事"
中红医疗,300981,陈俊,男,43,硕士,65.83万,总经理
中红医疗,300981,李民刚,男,52,本科,--,副总经理
中红医疗,300981,孟庆凯,男,36,硕士,52.81万,"副总经理,财务总监"
中红医疗,300981,杨浩,女,35,硕士,--,副总经理
中红医疗,300981,杨永岭,男,58,本科,64.82万,非独立董事
中红医疗,300981,苏毅,男,34,硕士,--,非独立董事
中红医疗,300981,詹志东,男,49,硕士,--,非独立董事
中红医疗,300981,池毓云,男,43,硕士,--,非独立董事
中红医疗,300981,曾源,男,42,硕士,--,非独立董事
中红医疗,300981,张琳波,男,40,博士,74.03万,董事会秘书
中红医疗,300981,毛付根,男,60,博士,6.000万,独立董事
中红医疗,300981,李坤成,男,68,博士,6.000万,独立董事
中红医疗,300981,张旭东,男,56,硕士,6.000万,独立董事
中红医疗,300981,许忠贤,男,60,本科,--,"监事会主席,非职工监事"
中红医疗,300981,王晖,男,43,大专,22.75万,非职工监事
中红医疗,300981,郭蕊,女,37,本科,15.88万,职工代表监事
利德曼,300289,王凯翔,男,40,硕士,0.000,"董事长,法定代表人,非独立董事"
利德曼,300289,丁耀良,男,48,本科,112.8万,"代理总裁,副总裁"
利德曼,300289,张丽华,女,44,硕士,98.95万,"副总裁,董事会秘书"
利德曼,300289,樊桦,男,58,大专,108.1万,副总裁
利德曼,300289,郑允新,男,48,本科,0.000,非独立董事
利德曼,300289,杨政和,女,36,硕士,0.000,非独立董事
利德曼,300289,黄岩谊,男,48,博士,18.00万,非独立董事
利德曼,300289,王艳,女,48,博士,12.00万,独立董事
利德曼,300289,安娜,女,48,本科,12.00万,独立董事
利德曼,300289,张志谦,男,56,博士,12.00万,独立董事
利德曼,300289,林冠宇,男,36,硕士,38.42万,"监事会主席,职工代表监事"
利德曼,300289,欧阳钰清,女,39,本科,0.000,股东代表监事
利德曼,300289,吴亚宁,女,41,本科,48.55万,职工代表监事
利德曼,300289,欧阳旭,男,39,硕士,68.70万,财务负责人
蓝帆医疗,002382,刘文静,女,52,硕士,221.1万,"董事长,法定代表人,非独立董事"
蓝帆医疗,002382,钟舒乔,男,38,硕士,216.0万,"总裁,非独立董事"
蓝帆医疗,002382,Thomas Kenneth Graham,男,58,本科,456.8万,副总裁
蓝帆医疗,002382,王丹,女,51,双硕士,420.0万,"副总裁,首席研发官"
蓝帆医疗,002382,张永臣,男,46,硕士,71.82万,副总裁
蓝帆医疗,002382,崔运涛,男,45,硕士,126.0万,"副总裁,首席财务官"
蓝帆医疗,002382,张木存,男,54,本科,72.19万,副总裁
蓝帆医疗,002382,黄婕,女,46,硕士,133.6万,"副总裁,董事会秘书"
蓝帆医疗,002382,李振平,男,67,本科,174.0万,非独立董事
蓝帆医疗,002382,于苏华,男,42,硕士,198.7万,非独立董事
蓝帆医疗,002382,董书魁,男,70,硕士,10.00万,独立董事
蓝帆医疗,002382,刘胜军,男,49,博士,10.00万,独立董事
蓝帆医疗,002382,卢凌威,男,46,博士,--,"监事会主席,非职工代表监事"
蓝帆医疗,002382,周治卫,男,50,大学学历,0.000,非职工代表监事
蓝帆医疗,002382,宗秋月,女,42,大专,10.98万,职工代表监事
九安医疗,002432,刘毅,男,56,本科,125.9万,"董事长,总经理,法定代表人,非独立董事"
九安医疗,002432,王湧,男,45,本科,73.47万,"副总经理,非独立董事"
九安医疗,002432,丛明,男,40,本科,151.4万,"副总经理,非独立董事"
九安医疗,002432,邬彤,男,40,硕士,43.38万,董事会秘书
九安医疗,002432,毕晓方,女,45,博士,8.000万,独立董事
九安医疗,002432,孙卫军,男,47,博士,8.000万,独立董事
九安医疗,002432,杨艳辉,女,45,博士,8.000万,独立董事
九安医疗,002432,姚凯,男,55,硕士,--,"监事会主席,非职工代表监事"
九安医疗,002432,刘志青,女,44,本科,94.12万,职工代表监事
九安医疗,002432,翟新辉,女,48,本科,52.36万,职工代表监事
九安医疗,002432,秦菲,女,35,硕士,--,代理财务负责人
美康生物,300439,邹炳德,男,52,硕士,120.0万,"董事长,法定代表人,非独立董事"
美康生物,300439,邹继华,男,44,硕士,80.21万,"总经理,非独立董事"
美康生物,300439,方亮,男,43,博士,57.25万,副总经理
美康生物,300439,熊慧萍,女,44,本科,48.20万,"副总经理,董事会秘书,财务总监"
美康生物,300439,沈敏,男,42,博士,66.94万,副总经理
美康生物,300439,黄盖鹏,男,38,本科,56.55万,非独立董事
美康生物,300439,李成艾,女,44,博士,10.00万,独立董事
美康生物,300439,田云鹏,男,49,硕士,10.00万,独立董事
美康生物,300439,田晓燕,女,43,硕士,--,"监事会主席,非职工代表监事"
美康生物,300439,朱俊启,男,33,本科,38.02万,非职工代表监事
美康生物,300439,宋健,男,41,本科,29.49万,职工代表监事
ST南卫,603880,李平,男,62,大专,60.80万,"董事长,总经理,法定代表人,非独立董事"
ST南卫,603880,庄国平,男,58,大专,43.55万,"副总经理,非独立董事"
ST南卫,603880,项琴华,女,58,本科,36.64万,"非独立董事,财务总监"
ST南卫,603880,周敏,男,37,本科,23.25万,非独立董事
ST南卫,603880,许林晔,女,32,本科,--,董事会秘书
ST南卫,603880,吕腾飞,女,38,本科,7.200万,独立董事
ST南卫,603880,李媛,女,48,本科,7.200万,独立董事
ST南卫,603880,许敏,男,59,博士,7.200万,独立董事
ST南卫,603880,吴国民,男,59,大专,23.01万,"监事会主席,职工代表监事"
ST南卫,603880,刘锡林,男,60,高中,32.62万,非职工代表监事
ST南卫,603880,胡彩英,女,43,大专,9.950万,非职工代表监事
拱东医疗,605369,施慧勇,男,57,本科,63.59万,"董事长,法定代表人,董事"
拱东医疗,605369,钟卫峰,男,46,大专,54.14万,"总经理,董事"
拱东医疗,605369,高原,男,55,硕士,44.38万,副总经理
拱东医疗,605369,潘建伟,男,64,大专,37.05万,"副总经理,董事"
拱东医疗,605369,金世伟,男,40,本科,44.39万,"董事,董事会秘书"
拱东医疗,605369,王呈斌,男,54,博士,8.400万,独立董事
拱东医疗,605369,郑峰,女,57,本科,8.400万,独立董事
拱东医疗,605369,王兴斌,男,46,本科,8.400万,独立董事
拱东医疗,605369,张景祥,男,42,本科,34.78万,"监事会主席,非职工代表监事"
拱东医疗,605369,沈贵军,男,46,大专,20.01万,监事
拱东医疗,605369,曾森贵,男,49,大专,18.99万,职工代表监事
拱东医疗,605369,潘磊,男,39,硕士,34.16万,财务总监
迈克生物,300463,唐勇,男,60,大专,128.0万,"董事长,法定代表人,非独立董事"
迈克生物,300463,吴明建,男,48,硕士,128.0万,"总经理,非独立董事"
迈克生物,300463,王登明,男,59,硕士,85.00万,非独立董事
迈克生物,300463,刘启林,男,57,大专,73.00万,非独立董事
迈克生物,300463,尹珊,女,43,硕士,78.00万,"非独立董事,财务总监"
迈克生物,300463,史炜,女,49,本科,81.00万,董事会秘书
迈克生物,300463,廖振中,男,46,博士,10.00万,独立董事
迈克生物,300463,傅代国,男,59,博士,10.00万,独立董事
迈克生物,300463,梁开成,男,67,大专,10.00万,独立董事
迈克生物,300463,邹媛,女,55,本科,13.00万,"监事会主席,非职工代表监事"
迈克生物,300463,邓红,女,53,大专,43.00万,非职工代表监事
迈克生物,300463,王林,男,60,大专,63.00万,职工代表监事
迈克生物,300463,龙腾镶,男,42,硕士,100.0万,总工程师
鱼跃医疗,002223,吴群,男,35,硕士,403.8万,"董事长,总经理,法定代表人,非独立董事"
鱼跃医疗,002223,赵帅,男,42,硕士,334.9万,"副总经理,非独立董事"
鱼跃医疗,002223,荆伟,男,44,博士,394.1万,副总经理
鱼跃医疗,002223,徐楠轩,男,36,大学学历,223.3万,副总经理
鱼跃医疗,002223,张勇,男,50,硕士,340.1万,"副总经理,首席财务官"
鱼跃医疗,002223,毛坚强,男,58,本科,334.9万,副总经理
鱼跃医疗,002223,景国民,男,59,大专,158.9万,副总经理
鱼跃医疗,002223,郑洪喆,男,41,硕士,140.6万,非独立董事
鱼跃医疗,002223,陈建军,男,43,本科,174.3万,非独立董事
鱼跃医疗,002223,王丽华,女,46,硕士,228.1万,非独立董事
鱼跃医疗,002223,王瑞洁,女,31,本科,115.7万,"非独立董事,董事会秘书"
鱼跃医疗,002223,万遂人,男,70,博士,12.00万,独立董事
鱼跃医疗,002223,钟明霞,女,59,博士,10000,独立董事
鱼跃医疗,002223,于春,女,47,本科,12.00万,独立董事
鱼跃医疗,002223,吕英芳,男,56,本科,95.02万,"监事会主席,监事"
鱼跃医疗,002223,郁雄峰,男,44,硕士,78.31万,监事
鱼跃医疗,002223,张金岩,女,42,本科,66.77万,监事
鱼跃医疗,002223,阮凌彬,男,38,本科,100.8万,监事
鱼跃医疗,002223,赵家明,男,51,本科,41.73万,职工代表监事
鱼跃医疗,002223,李旭东,男,53,大专,68.35万,职工代表监事
鱼跃医疗,002223,陆蓓蓓,女,37,硕士,97.83万,职工代表监事
鱼跃医疗,002223,刘丽华,女,45,硕士,98.60万,财务负责人
热景生物,688068,林长青,男,47,硕士,612.9万,"董事长,总经理,法定代表人,非独立董事"
热景生物,688068,余韶华,男,44,硕士,368.8万,副总经理
热景生物,688068,石永沾,男,41,本科,173.0万,"副总经理,非独立董事,董事会秘书"
热景生物,688068,柳晓利,女,39,硕士,193.6万,非独立董事
热景生物,688068,徐小舸,女,52,硕士,6.000万,独立董事
热景生物,688068,宋云锋,男,53,博士,6.000万,独立董事
热景生物,688068,喻长远,男,61,博士,6.000万,独立董事
热景生物,688068,李靖,女,45,硕士,310.4万,"监事会主席,非职工监事"
热景生物,688068,高琦,女,44,博士,125.4万,非职工监事
热景生物,688068,李艳召,男,40,大学学历,276.4万,职工代表监事
热景生物,688068,解中超,男,43,本科,--,财务总监
万孚生物,300482,王继华,女,61,硕士,164.6万,"董事长,法定代表人,董事"
万孚生物,300482,彭仲雄,男,49,大学学历,257.8万,"总经理,非独立董事"
万孚生物,300482,余芳霞,女,47,硕士,178.2万,"副总经理,财务负责人"
万孚生物,300482,赵亚平,男,46,大学学历,224.0万,副总经理
万孚生物,300482,康可人,女,47,博士,137.9万,副总经理
万孚生物,300482,何小维,男,64,博士,100.5万,董事
万孚生物,300482,李文美,男,61,硕士,200.8万,董事
万孚生物,300482,胡洪,女,40,硕士,83.62万,董事会秘书
万孚生物,300482,陈锦棋,男,63,硕士,8.000万,独立董事
万孚生物,300482,李从东,男,61,博士,8.000万,独立董事
万孚生物,300482,段朝晖,男,54,博士,--,独立董事
万孚生物,300482,吴翠玲,女,62,本科,--,"监事会主席,非职工代表监事"
万孚生物,300482,葛新华,男,56,本科,--,非职工代表监事
万孚生物,300482,宋庆梅,女,45,本科,97.87万,职工代表监事
三鑫医疗,300453,彭义兴,男,65,大学学历,80.50万,"董事长,法定代表人,非独立董事"
三鑫医疗,300453,毛志平,男,49,大学学历,72.46万,"总经理,非独立董事"
三鑫医疗,300453,雷凤莲,女,62,硕士,72.46万,"副董事长,非独立董事"
三鑫医疗,300453,彭玲,女,41,硕士,69.01万,副总经理
三鑫医疗,300453,刘炳荣,男,39,硕士,--,副总裁
三鑫医疗,300453,刘明,男,34,本科,68.25万,"副总裁,非独立董事,董事会秘书"
三鑫医疗,300453,冷玲丽,女,40,大专,66.73万,副总经理
三鑫医疗,300453,王甘英,男,43,本科,61.50万,副总经理
三鑫医疗,300453,乐珍荣,男,63,大学学历,69.01万,非独立董事
三鑫医疗,300453,蒋海洪,男,44,硕士,7.650万,独立董事
三鑫医疗,300453,夏晓华,男,46,博士,--,独立董事
三鑫医疗,300453,陈国锋,男,50,硕士,--,独立董事
三鑫医疗,300453,余珍珠,女,48,本科,26.68万,"监事长,非职工代表监事"
三鑫医疗,300453,张琳,女,40,本科,31.75万,非职工代表监事
三鑫医疗,300453,曾美花,女,37,--,21.11万,职工代表监事
三鑫医疗,300453,邹蓓廷,男,--,--,47.57万,财务总监
冠昊生物,300238,张永明,男,51,博士,0.000,"董事长,法定代表人,非独立董事"
冠昊生物,300238,王新志,男,60,硕士,115.9万,"总经理,副董事长,非独立董事"
冠昊生物,300238,赵峰,男,45,硕士,149.6万,副总经理
冠昊生物,300238,赵军会,女,47,硕士,82.15万,常务副总经理
冠昊生物,300238,侯怀信,男,55,硕士,--,副总经理
冠昊生物,300238,林祥贵,男,40,--,--,副总经理
冠昊生物,300238,尤臻,男,42,本科,82.13万,副总经理
冠昊生物,300238,徐庆荣,男,42,硕士,--,"副总经理,董事会秘书"
冠昊生物,300238,孙峰,女,53,大学学历,0.000,非独立董事
冠昊生物,300238,邓超,男,58,博士,--,独立董事
冠昊生物,300238,韩俊梅,女,60,大学学历,10.00万,独立董事
冠昊生物,300238,田丹,女,38,大学学历,0.000,"监事会主席,非职工代表监事"
冠昊生物,300238,赵剑翼,男,31,大学学历,0.000,非职工代表监事
冠昊生物,300238,冼双冰,女,37,硕士,37.75万,职工代表监事
冠昊生物,300238,张伟坤,男,37,--,70.10万,财务负责人
华大智造,688114,汪建,男,69,博士,--,"董事长,董事"
华大智造,688114,余德健,男,55,本科,762.0万,"总裁,董事"
华大智造,688114,牟峰,男,45,博士,812.3万,"总经理,法定代表人,董事"
华大智造,688114,刘健,男,38,硕士,573.7万,执行副总裁
华大智造,688114,倪鸣,男,43,博士,407.1万,高级副总裁
华大智造,688114,韦炜,男,42,硕士,865.8万,"高级副总裁,董事会秘书"
华大智造,688114,方浩,男,49,硕士,--,董事
华大智造,688114,吴晶,女,39,硕士,--,董事
华大智造,688114,刘羿焜,男,39,硕士,--,董事
华大智造,688114,朱岩梅,女,51,博士,--,董事
华大智造,688114,徐讯,男,39,博士,--,董事
华大智造,688114,李正,男,66,本科,12.00万,独立董事
华大智造,688114,肖红英,女,70,硕士,12.00万,独立董事
华大智造,688114,武丽波,女,48,硕士,--,独立董事
华大智造,688114,许怀斌,男,66,硕士,--,独立董事
华大智造,688114,周承恕,男,72,本科,--,"监事会主席,股东代表监事"
华大智造,688114,刘少丽,女,32,本科,3300,非职工代表监事
华大智造,688114,古铭,女,31,硕士,105.4万,职工监事
华大智造,688114,刘波,男,54,博士,655.5万,首席财务官
华大智造,688114,蒋慧,女,41,博士,583.4万,首席运营官
华大智造,688114,单日强,男,50,硕士,266.1万,首席信息官
安必平,688393,蔡向挺,男,59,本科,96.16万,"董事长,总经理,法定代表人,非独立董事"
安必平,688393,梁宗胜,男,46,本科,93.93万,"副总经理,非独立董事"
安必平,688393,邓喆锋,男,40,本科,51.69万,"副总经理,非独立董事"
安必平,688393,陈绍宇,男,41,博士,95.63万,"副总经理,非独立董事"
安必平,688393,陈吾科,男,57,本科,96.78万,非独立董事
安必平,688393,王海蛟,男,42,硕士,--,非独立董事
安必平,688393,蔡幸伦,女,33,硕士,63.97万,董事会秘书
安必平,688393,吴红日,男,54,硕士,8.000万,独立董事
安必平,688393,宋小宁,男,42,博士,8.000万,独立董事
安必平,688393,吴翔,男,60,硕士,8.000万,独立董事
安必平,688393,彭振武,男,48,本科,84.30万,"监事会主席,非职工代表监事"
安必平,688393,刘金姣,女,35,硕士,--,非职工代表监事
安必平,688393,金信汝,女,43,本科,35.13万,职工代表监事
安必平,688393,侯全能,男,40,本科,50.37万,财务总监
东富龙,300171,郑效东,男,59,硕士,27.12万,"董事长,总经理,法定代表人,非独立董事"
东富龙,300171,郑效友,男,51,高中,103.1万,"副总经理,非独立董事"
东富龙,300171,王艳,女,44,本科,66.76万,"副总经理,董事会秘书"
东富龙,300171,张海斌,男,50,硕士,91.66万,"副总经理,非独立董事"
东富龙,300171,程锦生,男,42,硕士,85.77万,副总经理
东富龙,300171,唐惠兴,男,60,本科,78.08万,副总经理
东富龙,300171,肖治,男,45,硕士,--,非独立董事
东富龙,300171,刘大伟,男,43,硕士,--,非独立董事
东富龙,300171,郑金旺,男,47,硕士,91.75万,非独立董事
东富龙,300171,强永昌,男,58,博士,8.830万,独立董事
东富龙,300171,张爱民,男,58,硕士,8.830万,独立董事
东富龙,300171,邵俊,男,42,硕士,7.630万,独立董事
东富龙,300171,杨东生,男,49,硕士,--,"监事会主席,股东代表监事"
东富龙,300171,陈勇,男,54,本科,51.02万,股东代表监事
东富龙,300171,朱传星,男,41,本科,26.91万,职工监事
东富龙,300171,郜志坚,男,48,硕士,--,财务总监
浩欧博,688656,JOHN LI,男,60,硕士,166.6万,"董事长,总经理,法定代表人,非独立董事"
浩欧博,688656,王凯,男,59,硕士,165.0万,"副董事长,非独立董事"
浩欧博,688656,黄晓华,女,49,硕士,133.2万,副总经理
浩欧博,688656,孙若亮,男,51,硕士,108.2万,副总经理
浩欧博,688656,刘青新,男,49,硕士,212.0万,"副总经理,非独立董事"
浩欧博,688656,熊峰,男,44,硕士,--,非独立董事
浩欧博,688656,谢爱香,女,41,本科,44.32万,董事会秘书
浩欧博,688656,钱跃竑,男,59,博士,--,独立董事
浩欧博,688656,黄蓉,女,44,本科,--,独立董事
浩欧博,688656,肖强,男,41,本科,--,独立董事
浩欧博,688656,焦海云,女,45,硕士,49.83万,"监事会主席,股东代表监事"
浩欧博,688656,宋风霞,女,39,本科,39.54万,股东代表监事
浩欧博,688656,马飞,男,38,本科,41.89万,职工代表监事
浩欧博,688656,韩书艳,女,43,本科,--,财务总监
奥泰生物,688606,高飞,男,49,硕士,104.3万,"董事长,总经理,法定代表人,董事"
奥泰生物,688606,陆维克,男,42,硕士,86.74万,"副总经理,董事"
奥泰生物,688606,赵华芳,男,49,本科,--,董事
奥泰生物,688606,傅燕萍,女,45,本科,64.58万,"董事会秘书,财务负责人"
奥泰生物,688606,裘娟萍,女,65,本科,7.000万,独立董事
奥泰生物,688606,谢诗蕾,女,43,博士,7.000万,独立董事
奥泰生物,688606,陈小英,女,43,本科,32.47万,"监事会主席,监事"
奥泰生物,688606,高跃灿,男,51,初中,28.45万,监事
奥泰生物,688606,钱芬芬,女,43,中专,19.33万,职工代表监事
康泰医学,300869,胡坤,男,54,本科,39.80万,"董事长,法定代表人,非独立董事"
康泰医学,300869,杨志山,男,60,本科,37.75万,"总经理,非独立董事"
康泰医学,300869,郑敏,女,48,本科,35.61万,"副总经理,非独立董事,董事会秘书,财务总监"
康泰医学,300869,许云龙,男,45,本科,40.17万,副总经理
康泰医学,300869,刘振红,男,47,本科,25.30万,副总经理
康泰医学,300869,付春元,男,55,本科,25.06万,副总经理
康泰医学,300869,寇国治,男,46,本科,40.63万,副总经理
康泰医学,300869,李华,女,52,本科,3.640万,独立董事
康泰医学,300869,杨长东,男,56,本科,--,独立董事
康泰医学,300869,高瑞斌,女,49,本科,24.62万,"监事会主席,非职工代表监事"
康泰医学,300869,贾宝丰,男,42,硕士,--,非职工代表监事
康泰医学,300869,张强,男,45,本科,--,职工代表监事
贝瑞基因,000710,高扬,男,43,博士,122.5万,"董事长,总经理,法定代表人,非独立董事"
贝瑞基因,000710,侯颖,女,51,本科,117.7万,"副总经理,非独立董事"
贝瑞基因,000710,邱辉祥,男,51,大专,--,非独立董事
贝瑞基因,000710,王俊峰,男,49,硕士,0.000,非独立董事
贝瑞基因,000710,ZHOU DAIXING(周代星),男,57,博士,116.7万,非独立董事
贝瑞基因,000710,WANG HONGXIA(王宏霞),女,47,硕士,0.000,非独立董事
贝瑞基因,000710,艾雯露,女,35,本科,61.26万,董事会秘书
贝瑞基因,000710,王秀萍,女,49,本科,8.000万,独立董事
贝瑞基因,000710,李广超,男,57,硕士,8.000万,独立董事
贝瑞基因,000710,李耀,男,61,硕士,2.000万,独立董事
贝瑞基因,000710,刘宏飞,男,41,硕士,63.95万,"监事会主席,非职工代表监事"
贝瑞基因,000710,陈红艳,女,37,本科,24.35万,非职工代表监事
贝瑞基因,000710,王志超,女,37,本科,28.93万,职工代表监事
贝瑞基因,000710,张松清,男,49,硕士,32.44万,财务总监
东方生物,688298,方剑秋,男,40,硕士,125.0万,"董事长,法定代表人,非独立董事"
东方生物,688298,方效良,男,65,硕士,115.3万,"总经理,非独立董事"
东方生物,688298,方炳良,男,63,博士,--,"副董事长,非独立董事"
东方生物,688298,钟春梅,女,44,硕士,78.83万,副总经理
东方生物,688298,俞锦洪,男,51,本科,93.80万,"副总经理,财务负责人"
东方生物,688298,章叶平,女,43,本科,83.86万,"副总经理,董事会秘书"
东方生物,688298,谭金凤,女,41,硕士,79.20万,副总经理
东方生物,688298,庞琦,女,55,本科,78.00万,副总经理
东方生物,688298,徐发英,女,47,硕士,118.4万,副总经理
东方生物,688298,严路易,男,45,本科,5.000万,非独立董事
东方生物,688298,张红英,女,57,硕士,--,独立董事
东方生物,688298,王晓燕,女,55,大学学历,--,独立董事
东方生物,688298,方晓萍,女,59,高中,5.000万,"监事会主席,股东代表监事"
东方生物,688298,万晓敏,女,33,本科,--,股东代表监事
东方生物,688298,张奕东,男,37,本科,--,职工代表监事
海泰新光,688677,Anmin Zheng(郑安民),男,58,博士,187.4万,"董事长,法定代表人,非独立董事"
海泰新光,688677,郑耀,男,49,本科,147.9万,"总经理,非独立董事"
海泰新光,688677,辜长明,男,51,硕士,122.7万,副总经理
海泰新光,688677,汪方华,男,55,本科,94.42万,"副总经理,董事会秘书,财务总监"
海泰新光,688677,蒋永祥,男,54,博士,--,非独立董事
海泰新光,688677,李忠强,男,53,硕士,--,非独立董事
海泰新光,688677,崔军,男,59,博士,8.000万,独立董事
海泰新光,688677,Zhang Zili(张自力),男,--,硕士,8.000万,独立董事
海泰新光,688677,黄杰刚,男,52,本科,8.000万,独立董事
海泰新光,688677,郑今兰,女,41,硕士,49.18万,"监事会主席,非职工代表监事"
海泰新光,688677,王洵轶,女,46,本科,0.000,非职工代表监事
海泰新光,688677,刘昕,女,28,本科,10.91万,职工代表监事
万东医疗,600055,胡自强,男,66,博士,--,"董事长,非独立董事"
万东医疗,600055,谢宇峰,男,53,硕士,363.1万,"总裁,法定代表人,非独立董事,总工程师"
万东医疗,600055,黄家祥,男,45,博士,--,副总经理
万东医疗,600055,井晓权,男,54,硕士,172.7万,"副总经理,财务总监"
万东医疗,600055,孙彤,男,56,硕士,--,非独立董事
万东医疗,600055,钟铮,女,42,硕士,--,非独立董事
万东医疗,600055,刘啸,男,46,硕士,--,非独立董事
万东医疗,600055,吴双,男,32,本科,--,非独立董事
万东医疗,600055,任志林,男,54,硕士,125.1万,董事会秘书
万东医疗,600055,潘飞,男,67,博士,10.00万,独立董事
万东医疗,600055,李红霞,女,63,本科,10.00万,独立董事
万东医疗,600055,邹卓,男,41,博士,10.00万,独立董事
万东医疗,600055,高恩毅,男,60,本科,124.7万,"监事会主席,监事"
万东医疗,600055,周海珍,女,51,本科,35.20万,监事
万东医疗,600055,姚培英,女,51,本科,50.70万,职工代表监事
诺唯赞,688105,曹林,男,44,博士,111.0万,"董事长,总经理,法定代表人,非独立董事"
诺唯赞,688105,徐晓昱,男,39,硕士,124.0万,副总经理
诺唯赞,688105,胡小梅,女,56,硕士,165.0万,"副总经理,非独立董事"
诺唯赞,688105,张力军,男,40,博士,132.0万,"副总经理,非独立董事"
诺唯赞,688105,唐波,男,43,博士,103.0万,非独立董事
诺唯赞,688105,黄金,男,32,硕士,84.00万,董事会秘书
诺唯赞,688105,夏宽云,男,61,博士,15.00万,独立董事
诺唯赞,688105,董伟,男,59,博士,15.00万,独立董事
诺唯赞,688105,蔡江南,男,66,博士,15.00万,独立董事
诺唯赞,688105,张国洋,男,34,本科,107.0万,"监事会主席,非职工代表监事"
诺唯赞,688105,冯速,男,40,硕士,123.0万,非职工代表监事
诺唯赞,688105,黄鹃,女,37,硕士,48.00万,职工代表监事
诺唯赞,688105,毕文新,男,47,本科,108.0万,财务总监
英科医疗,300677,刘方毅,男,53,大学学历,320.0万,"董事长,法定代表人,非独立董事"
英科医疗,300677,陈琼,女,41,本科,194.6万,"总经理,非独立董事"
英科医疗,300677,于海生,男,47,大专,140.5万,"副总经理,非独立董事"
英科医疗,300677,李斌,男,40,硕士,92.81万,"副总经理,董事会秘书"
英科医疗,300677,孙静,女,47,硕士,130.6万,非独立董事
英科医疗,300677,向静,女,47,博士,13.40万,独立董事
英科医疗,300677,王洋,男,44,博士,13.40万,独立董事
英科医疗,300677,吴晓辉,男,52,本科,13.40万,独立董事
英科医疗,300677,唐烨,男,40,本科,34.52万,"监事会主席,非职工代表监事"
英科医疗,300677,徐娟,女,36,本科,24.95万,非职工代表监事
英科医疗,300677,翟文宁,女,36,本科,26.72万,职工代表监事
英科医疗,300677,冯杰,女,38,本科,74.32万,财务总监
凯利泰,300326,袁征,男,60,本科,255.3万,"董事长,法定代表人,非独立董事"
凯利泰,300326,王正民,男,55,本科,180.0万,"总经理,非独立董事"
凯利泰,300326,丁魁,男,41,本科,170.0万,"副总经理,董事会秘书"
凯利泰,300326,李元平,男,44,本科,148.0万,"副总经理,非独立董事,财务总监"
凯利泰,300326,张劲羽,男,55,本科,149.9万,副总经理
凯利泰,300326,王冲,男,42,博士,--,非独立董事
凯利泰,300326,郑卫茂,男,60,硕士,20.00万,独立董事
凯利泰,300326,鲁旭波,男,43,本科,5.000万,独立董事
凯利泰,300326,戴雪光,男,47,硕士,15.39万,独立董事
凯利泰,300326,周志强,男,69,大专,--,"监事会主席,股东代表监事"
凯利泰,300326,周烨,女,39,本科,71.38万,职工代表监事
凯利泰,300326,卫莉敏,女,43,本科,46.76万,职工代表监事
博拓生物,688767,陈音龙,男,61,大专,449.8万,"董事长,法定代表人,非独立董事"
博拓生物,688767,吴淑江,男,46,硕士,258.0万,"总经理,非独立董事"
博拓生物,688767,杨军,男,59,硕士,49.66万,副总经理
博拓生物,688767,费其俊,男,42,硕士,--,"副总经理,董事会秘书"
博拓生物,688767,高红梅,女,47,硕士,99.20万,"副总经理,非独立董事"
博拓生物,688767,叶春生,男,47,本科,132.6万,副总经理
博拓生物,688767,刘超,男,39,本科,94.18万,副总经理
博拓生物,688767,陈宇杰,男,33,本科,247.1万,非独立董事
博拓生物,688767,夏立安,男,59,博士,6.000万,独立董事
博拓生物,688767,王文明,男,42,博士,6.000万,独立董事
博拓生物,688767,应国清,男,58,博士,3.000万,独立董事
博拓生物,688767,王佐红,女,53,本科,26.61万,"监事会主席,职工代表监事"
博拓生物,688767,赵丹云,女,30,本科,24.06万,非职工代表监事
博拓生物,688767,陈冬,男,27,专科学历,20.85万,非职工代表监事
博拓生物,688767,俞苗苗,女,42,大专,96.99万,财务负责人
