公司名称,公司代码,股东名称,持股比例
中设咨询,833873,龙浩,1.85%
中设咨询,833873,代彤,1.76%
中设咨询,833873,范建平,1.49%
深圳瑞捷,300977,范文宏,25.46%
深圳瑞捷,300977,黄新华,24.46%
深圳瑞捷,300977,深圳市瑞皿投资咨询有限公司,8.49%
深圳瑞捷,300977,深圳市瑞可投资咨询有限公司,8.15%
深圳瑞捷,300977,深圳市瑞宏捷投资合伙企业(有限合伙),3.70%
深圳瑞捷,300977,深圳市瑞华捷投资合伙企业(有限合伙),3.70%
深圳瑞捷,300977,胡城嘉,1.27%
深圳瑞捷,300977,中国光大银行股份有限公司-汇安多因子混合型证券投资基金,0.29%
深圳瑞捷,300977,中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金,0.20%
深圳瑞捷,300977,杨振邦,0.18%
华阳国际,2949,唐崇武,26.48%
华阳国际,2949,徐华芳,14.19%
华阳国际,2949,厦门华阳旭日企业管理合伙企业(有限合伙),7.58%
华阳国际,2949,厦门华阳中天企业管理合伙企业(有限合伙),6.66%
地铁设计,3013,广州地铁集团有限公司,77.75%
地铁设计,3013,广东省铁路建设投资集团有限公司,1.80%
地铁设计,3013,广州金融控股集团有限公司,1.80%
地铁设计,3013,广州产业投资控股集团有限公司,1.80%
地铁设计,3013,广州越秀集团股份有限公司,1.80%
地铁设计,3013,广州汇垠天粤股权投资基金管理有限公司-广州创智轨道交通产业投资发展基金合伙企业(有限合伙),1.80%
地铁设计,3013,珠海科锦投资合伙企业(有限合伙),1.25%
地铁设计,3013,珠海科耀投资合伙企业(有限合伙),1.05%
地铁设计,3013,珠海科硕投资合伙企业(有限合伙),0.95%
地铁设计,3013,瀚阳国际工程咨询有限公司,0.72%
华建集团,600629,上海国有资本投资有限公司,30.96%
华建集团,600629,上海现代建筑设计(集团)有限公司,12.19%
华建集团,600629,上海国盛(集团)有限公司,9.76%
华建集团,600629,海富通基金-上海国盛(集团)有限公司-海富通基金光悦单一资产管理计划,2.00%
华建集团,600629,济南瀚祥投资管理合伙企业(有限合伙),1.40%
华建集团,600629,青岛惠鑫投资合伙企业(有限合伙),1.00%
华建集团,600629,夏重阳,0.92%
华建集团,600629,中国黄金集团资产管理有限公司,0.71%
华建集团,600629,中信证券股份有限公司,0.53%
华建集团,600629,尹金茹,0.47%
中钢国际,928,中国中钢股份有限公司,31.71%
中钢国际,928,中国中钢集团有限公司,19.34%
中钢国际,928,中钢资产管理有限责任公司,3.44%
中钢国际,928,香港中央结算有限公司,2.38%
中钢国际,928,招商银行股份有限公司-万家中证1000指数增强型发起式证券投资基金,0.66%
中钢国际,928,交通银行-中海优质成长证券投资基金,0.57%
中钢国际,928,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,0.53%
中钢国际,928,交通银行股份有限公司-广发中证基建工程交易型开放式指数证券投资基金,0.40%
中钢国际,928,中国农业银行股份有限公司-中邮核心成长混合型证券投资基金,0.34%
中钢国际,928,中国农业银行股份有限公司-富兰克林国海深化价值混合型证券投资基金,0.28%
中衡设计,603017,苏州赛普成长投资管理有限公司,36.77%
中衡设计,603017,冯正功,7.16%
中衡设计,603017,张谨,2.63%
中衡设计,603017,苏州广电传媒集团有限公司,2.30%
中衡设计,603017,中衡设计集团股份有限公司-第一期员工持股计划,1.97%
中衡设计,603017,柏疆红,1.29%
中衡设计,603017,苏州市历史文化名城发展集团创业投资有限公司,1.15%
中衡设计,603017,陆学君,1.10%
中衡设计,603017,徐宏韬,0.98%
中衡设计,603017,廖晨,0.93%
建发合诚,603909,厦门益悦置业有限公司,29.01%
建发合诚,603909,黄和宾,8.06%
建发合诚,603909,刘德全,5.72%
中国海诚,2116,中国轻工集团有限公司,50.62%
中国海诚,2116,上海第一医药股份有限公司,5.35%
中国海诚,2116,上海上报资产管理有限公司,3.46%
中国海诚,2116,上海市徐汇区国有资产监督管理委员会,3.34%
中国海诚,2116,招商证券股份有限公司-建信中小盘先锋股票型证券投资基金,0.48%
中国海诚,2116,交通银行股份有限公司-建信优势动力混合型证券投资基金(LOF),0.45%
中国海诚,2116,光大永明资管-建设银行-光大永明资产稳健精选集合资产管理产品,0.43%
中国海诚,2116,中国光大银行股份有限公司-长信企业优选一年持有期灵活配置混合型证券投资基金,0.42%
中国海诚,2116,光大永明人寿保险有限公司-自有资金,0.33%
中国海诚,2116,中国光大银行股份有限公司-建信健康民生混合型证券投资基金,0.29%
华图山鼎,300492,华图宏阳投资有限公司,51.00%
华图山鼎,300492,车璐,16.53%
华图山鼎,300492,张鹏,3.19%
华图山鼎,300492,文学军,2.65%
华图山鼎,300492,俞连东,1.54%
华图山鼎,300492,周雪琴,1.49%
华图山鼎,300492,俞鑫涛,0.57%
华图山鼎,300492,刘向东,0.56%
华图山鼎,300492,赵长强,0.48%
华图山鼎,300492,孙惟,0.42%
华维设计,833427,廖宜勤,31.42%
华维设计,833427,共青城宽德立投资管理中心(有限合伙),12.31%
华维设计,833427,共青城正道投资管理合伙企业(有限合伙),10.55%
华维设计,833427,新余道勤投资管理中心(有限合伙),10.55%
华维设计,833427,廖宜强,7.86%
华维设计,833427,昌建建设集团有限公司,3.79%
华维设计,833427,廖宜勇,1.58%
华维设计,833427,张云林,1.05%
华维设计,833427,袁东红,0.88%
华维设计,833427,朱玉琴,0.45%
勘设股份,603458,张林,9.23%
勘设股份,603458,漆贵荣,2.62%
勘设股份,603458,管小青,1.50%
勘设股份,603458,钟玲兵,1.43%
勘设股份,603458,杨健,1.29%
勘设股份,603458,贾龙,0.81%
勘设股份,603458,薛淑华,0.77%
勘设股份,603458,刘正银,0.72%
勘设股份,603458,王迪明,0.71%
勘设股份,603458,黄国建,0.62%
中毅达B,900906,信达证券-兴业银行-信达兴融4号集合资产管理计划,24.27%
中毅达B,900906,江苏一乙科技创业有限公司,4.72%
中毅达B,900906,倪赣,1.08%
中毅达B,900906,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,1.00%
中毅达B,900906,上海南上海商业房地产有限公司,0.96%
中毅达B,900906,GUOTAI JUNAN SECURITIES (HONG KONG) LIMITED,0.76%
中毅达B,900906,UOB KAY HIAN (HONG KONG) LIMITED,0.59%
中毅达B,900906,金樟贤,0.56%
中毅达B,900906,FIRST SHANGHAI SECURITIES LTD.,0.52%
中毅达B,900906,余峰,0.49%
百利科技,603959,西藏新海新创业投资有限公司,29.80%
百利科技,603959,上海拓牌私募基金管理有限公司-拓牌兴丰9号私募证券投资基金,3.02%
百利科技,603959,张文扬,2.46%
百利科技,603959,彬元资本有限公司-赫里福德基金-彬元大中华基金-RQFII,1.93%
百利科技,603959,施玮,1.86%
百利科技,603959,吉林雨田股权投资基金合伙企业(有限合伙),1.72%
百利科技,603959,中国太平洋人寿保险股份有限公司-分红-个人分红,1.46%
百利科技,603959,中信证券股份有限公司,1.24%
百利科技,603959,庄筠晓,1.00%
百利科技,603959,张新明,0.96%
设计总院,603357,安徽省交通控股集团有限公司,47.27%
设计总院,603357,香港中央结算有限公司,3.47%
设计总院,603357,中国银行股份有限公司-招商量化精选股票型发起式证券投资基金,0.80%
设计总院,603357,中国银行股份有限公司-富国创新趋势股票型证券投资基金,0.63%
设计总院,603357,基本养老保险基金一零零三组合,0.49%
设计总院,603357,交通银行股份有限公司-金鹰红利价值灵活配置混合型证券投资基金,0.43%
设计总院,603357,徐宏光,0.42%
设计总院,603357,中国工商银行股份有限公司-金鹰科技创新股票型证券投资基金,0.40%
设计总院,603357,王吉双,0.37%
设计总院,603357,谢洪新,0.33%
设计总院,603357,刘新,0.33%
设计总院,603357,陈修和,0.33%
设计总院,603357,徐启文,0.33%
中公高科,603860,中路高科交通科技集团有限公司,46.24%
中公高科,603860,张桦,3.04%
中公高科,603860,赵怀志,1.47%
中公高科,603860,张欣,1.29%
中公高科,603860,潘玉利,1.00%
中公高科,603860,郑芳芳,0.78%
中公高科,603860,南京盛泉恒元投资有限公司-盛泉恒元量化套利专项60号私募证券投资基金,0.58%
中公高科,603860,南京盛泉恒元投资有限公司-盛泉恒元量化套利专项23号私募证券投资基金,0.58%
中公高科,603860,南京盛泉恒元投资有限公司-盛泉恒元量化套利专项51号私募证券投资基金,0.57%
中公高科,603860,崔汉帝,0.54%
华设集团,603018,香港中央结算有限公司,4.89%
华设集团,603018,杨卫东,3.98%
华设集团,603018,邱桂松,3.56%
华设集团,603018,胡安兵,2.88%
华设集团,603018,明图章,2.75%
华设集团,603018,中国建设银行股份有限公司-国投瑞银优化增强债券型证券投资基金,2.59%
华设集团,603018,浙江银万斯特投资管理有限公司-银万紫云8号私募证券投资基金,2.17%
华设集团,603018,袁建华,1.47%
华设集团,603018,招商银行股份有限公司-东方红远见价值混合型证券投资基金,1.16%
华设集团,603018,上海迎水投资管理有限公司-迎水潜龙1号私募证券投资基金,1.11%
中设股份,2883,陈凤军,12.31%
中设股份,2883,无锡市交通产业集团有限公司,8.60%
中设股份,2883,无锡中设创投管理中心(有限合伙),5.60%
中设股份,2883,无锡炬航投资合伙企业(有限合伙),5.47%
中设股份,2883,廖芳龄,3.71%
中设股份,2883,周晓慧,2.66%
中设股份,2883,JUANLI NG WU,2.53%
中设股份,2883,孙家骏,2.22%
中设股份,2883,陈峻,2.13%
中设股份,2883,陆卫东,1.73%
建科院,300675,深圳市建科投资股份有限公司,6.16%
设研院,300732,河南交院投资控股有限公司,33.40%
设研院,300732,河南交通投资集团有限公司,14.50%
中岩大地,3001,王立建,27.01%
中岩大地,3001,吴剑波,13.50%
中岩大地,3001,武思宇,10.89%
中岩大地,3001,石家庄中岩投资管理中心(有限合伙),5.97%
中岩大地,3001,刘光磊,1.35%
中岩大地,3001,柳建国,1.33%
中岩大地,3001,师子刚,0.76%
中岩大地,3001,财通创新投资有限公司,0.64%
中岩大地,3001,商景福,0.42%
中岩大地,3001,潘宾林,0.26%
招标股份,301136,福建省招标采购集团有限公司,53.96%
招标股份,301136,福建漳龙产业投资集团有限公司,3.75%
招标股份,301136,漳州市龙海区国有资产投资经营有限公司,3.75%
招标股份,301136,福建省国企改革重组投资基金(有限合伙),3.61%
招标股份,301136,福建省永旭一号投资合伙企业(有限合伙),3.28%
招标股份,301136,福建省永旭三号投资合伙企业(有限合伙),2.30%
招标股份,301136,福建省永旭二号投资合伙企业(有限合伙),2.17%
招标股份,301136,三明市投资发展集团有限公司,0.95%
招标股份,301136,福建省六一八产业发展有限公司,0.55%
招标股份,301136,福建省港口集团有限责任公司,0.44%
苏交科,300284,广州珠江实业集团有限公司,23.08%
苏交科,300284,符冠华,11.00%
苏交科,300284,王军华,5.46%
苏交科,300284,广州市中小企业发展基金有限公司-广州国资产业发展并购基金合伙企业(有限合伙),3.85%
苏交科,300284,上海迎水投资管理有限公司-迎水晋泰10号私募证券投资基金,2.08%
苏交科,300284,上海迎水投资管理有限公司-省心享迎水晋泰嘉裕16号私募证券投资基金,1.93%
苏交科,300284,上海通怡投资管理有限公司-通怡杏春1号私募证券投资基金,1.82%
苏交科,300284,上海迎水投资管理有限公司-迎水晋泰6号私募证券投资基金,1.65%
苏交科,300284,黄孙俊,0.81%
苏交科,300284,潘岭松,0.73%
深城交,301091,深圳市智慧城市科技发展集团有限公司,30.00%
深城交,301091,深圳市深研交通投资股份有限公司,22.50%
深城交,301091,启迪控股股份有限公司,7.50%
深城交,301091,珠海高瓴道远资产管理中心(有限合伙),6.85%
深城交,301091,联想(北京)有限公司,6.10%
尤安设计,300983,宁波尤埃投资中心(有限合伙),32.93%
尤安设计,300983,施泽淞,11.22%
尤安设计,300983,叶阳,11.22%
尤安设计,300983,余志峰,11.22%
尤安设计,300983,陈磊,2.10%
尤安设计,300983,潘允哲,2.10%
尤安设计,300983,杨立峰,2.10%
尤安设计,300983,张晟,2.10%
尤安设计,300983,张良,0.30%
尤安设计,300983,孙仲华,0.19%
华蓝集团,301027,雷翔,11.06%
华蓝集团,301027,赵成,3.93%
华蓝集团,301027,吴广意,3.88%
华蓝集团,301027,钟毅,2.49%
华蓝集团,301027,何新,2.42%
华蓝集团,301027,庞朝晖,2.31%
华蓝集团,301027,覃洪兵,2.31%
华蓝集团,301027,广西宏桂汇智基金管理有限公司-广西国有企业改革发展一期基金合伙企业(有限合伙),2.02%
华蓝集团,301027,费卫东,1.76%
华蓝集团,301027,单梅,1.36%
建研设计,301167,安徽省国有资本运营控股集团有限公司,30.00%
建研设计,301167,高松,2.90%
建研设计,301167,左玉琅,2.50%
建研设计,301167,徐正安,2.06%
建研设计,301167,毕功华,1.91%
建研设计,301167,姚茂举,1.90%
建研设计,301167,朱兆晴,1.86%
建研设计,301167,陈杰,1.16%
建研设计,301167,韦法华,1.06%
建研设计,301167,孙苹,0.76%
启迪设计,300500,苏州赛德投资管理股份有限公司,44.54%
启迪设计,300500,戴雅萍,2.45%
启迪设计,300500,李海建,2.29%
启迪设计,300500,查金荣,2.04%
启迪设计,300500,唐韶华,1.25%
启迪设计,300500,张林华,0.85%
启迪设计,300500,陈阳,0.67%
启迪设计,300500,冼俊成,0.60%
启迪设计,300500,姚群杰,0.47%
启迪设计,300500,张敏,0.40%
汉嘉设计,300746,浙江城建集团股份有限公司,51.60%
汉嘉设计,300746,费禹铭,6.20%
汉嘉设计,300746,高重建,1.58%
汉嘉设计,300746,古鹏,0.70%
汉嘉设计,300746,岑政平,0.66%
汉嘉设计,300746,叶军,0.63%
汉嘉设计,300746,潘大为,0.48%
汉嘉设计,300746,中国银河证券股份有限公司,0.48%
汉嘉设计,300746,青岛中盛荣鼎股权投资有限公司,0.37%
汉嘉设计,300746,康平,0.35%
上海建科,603153,上海国盛(集团)有限公司,28.11%
上海建科,603153,上海上实(集团)有限公司,19.52%
上海建科,603153,上海城投控股股份有限公司,7.81%
上海建科,603153,国新控股(上海)有限公司,7.81%
上海建科,603153,宝业集团股份有限公司,7.81%
上海建科,603153,北京信润恒股权投资合伙企业(有限合伙),3.90%
上海建科,603153,上海国有资本投资有限公司-委托管理划转社保国有股权基金专户,3.12%
上海建科,603153,上海见慧企业咨询合伙企业(有限合伙),2.13%
上海建科,603153,上海见鑫企业咨询合伙企业(有限合伙),1.60%
上海建科,603153,上海见盛企业咨询合伙企业(有限合伙),1.30%
中达安,300635,济南历控帝森股权投资合伙企业(有限合伙),10.29%
中达安,300635,吴君晔,9.37%
中达安,300635,新国融(广州)管理咨询合伙企业(有限合伙),3.57%
